,trade_Trade Policy EMV Fraction,vix_Volume,infectious_daily_infect_emv_index,GPR,hsi_Close,hsi_Volume,ftse_Volume,sp500_Volume,Overall EMV Tracker,sp500_Close,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,n100_Close,n100_Volume,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2016-07-29,0.02206805724348861,0.0,1.24,85.37117838167195,21891.369141,1745509100.0,896711900.0,4038840000.0,11956323.008735076,2173.600098,11.87,18432.240234,111550000.0,4730.22998,2072640000.0,16569.269531,234600.0,6724.399901999999,876.01001,260779100.0,-46967285.92729436,-22033425.151804067
2016-08-05,0.022068057243488606,0.0,0.0,85.37117838167195,22146.089844,1163973600.0,854685300.0,3663070000.0,12691498.057645861,2182.8701170000004,11.39,18543.529297,92420000.0,4791.209961,2017720000.0,16254.450195,129400.0,6793.5,869.6099849999998,186356100.0,-49855273.48686449,-23388258.032022245
2016-08-12,0.022068057243488606,0.0,0.4,85.37117838167197,22766.910156,2316030200.0,666188200.0,3000660000.0,13456204.486537997,2184.050049,11.55,18576.470703,61580000.0,4807.080078,1501620000.0,16919.919922,119100.0,6916.0,885.3099980000002,135722200.0,-52859270.19026156,-24797514.083191536
2016-08-19,0.022068057243488603,0.0,0.0,85.37117838167195,22937.220703,2095546700.0,682389000.0,3084800000.0,14251023.764393028,2183.8701170000004,11.34,18552.570313,93170000.0,4806.1401369999985,1632740000.0,16545.820313,121900.0,6859.0,868.590027,160587500.0,-55981560.25468092,-26262264.89752218
2016-08-26,0.022068057243488606,0.0,0.0,85.37117838167195,22909.539063,1600056800.0,516535900.0,3342340000.0,15076537.360192478,2169.040039,13.65,18395.400391,78730000.0,4783.689941,1591060000.0,16360.709961000002,104600.0,6838.100098000001,876.25,140599900.0,-59224427.8973179,-27783582.06722437
2016-09-02,0.02206805724348861,0.0,0.0,85.37117838167195,23266.699219,2510528100.0,1148353400.0,3091120000.0,15933326.742917873,2179.97998,11.98,18491.960938,74350000.0,4798.740234000001,1474200000.0,16925.679688,116200.0,6894.600098000001,895.679993,224200500.0,-62590157.3353678,-29362537.18450828
2016-09-09,0.022068057243488606,0.0,0.0,85.37117838167195,24099.699219,2771690800.0,768674900.0,4233960000.0,16821973.38155072,2127.810059,17.5,18085.449219,120670000.0,4681.540039,2208690000.0,16965.759766,123900.0,6777.0,882.98999,191186600.0,-66081032.78602585,-31000201.841584057
2016-09-16,0.022068057243488606,0.0,0.38,85.37117838167195,24099.699219,2771690800.0,1346126200.0,5014360000.0,17743058.745072514,2139.159912,15.37,18123.800781,278510000.0,4818.049805,3013860000.0,16519.289063,127100.0,6710.299805,857.7199710000001,443055300.0,-69699338.46648717,-32697647.630661815
2016-09-23,0.022068057243488606,0.0,0.36,85.37117838167195,23686.480469,1872873700.0,738083700.0,3317190000.0,18697164.302464716,2164.689941,12.29,18261.449219,87170000.0,4858.910156,1761330000.0,16754.019531,138000.0,6909.399901999999,886.73999,170599000.0,-73447358.59394675,-34455946.143951625
2016-09-30,0.022068057243488606,0.0,0.38,85.37117838167195,23297.150391,1674842700.0,1148617200.0,4173340000.0,19684871.52270875,2168.27002,13.29,18308.150391,135470000.0,4875.700195,2059800000.0,16449.839844,124400.0,6899.299805,881.4799800000002,271389100.0,-77327377.38559952,-36276168.973663524
2016-10-07,0.022068057243488606,0.0,0.0,85.37117838167197,23851.820313,1137835500.0,1359993500.0,3619890000.0,20706761.87478602,2153.73999,13.48,18240.490234,82680000.0,4864.52002,1646650000.0,16860.089844,100300.0,7044.399901999999,877.4500119999999,248826100.0,-81341679.0586403,-38159387.71200749
2016-10-14,0.02206805724348861,0.0,0.36,85.37117838167197,23233.310547,1500768600.0,846003100.0,3228150000.0,21763416.827677906,2132.97998,16.120001000000002,18138.380859,87050000.0,4808.47998,1594480000.0,16856.369141,109400.0,7013.600098000001,884.5499880000001,202533100.0,-85492547.83026391,-40106673.95119344
2016-10-21,0.022068057243488606,0.0,0.37,85.37117838167195,23233.310547,1500768600.0,735110600.0,3448850000.0,22855417.850365758,2141.159912,13.34,18145.710938,117810000.0,4851.8598630000015,1649470000.0,17184.589844,114200.0,7020.5,894.8699949999999,204063000.0,-89782267.9176651,-42119099.28343119
2016-10-28,0.02985074626865672,0.0,0.0,85.37117838167195,22954.810547,1215041700.0,927919200.0,4019510000.0,13.282416343688965,2126.409912,16.190001000000002,18161.189453,107850000.0,4805.589844,1895970000.0,17446.410156,167900.0,6996.299805,889.6199949999999,210943500.0,83.53837133955706,243.3046228767621
2016-11-04,0.02207692135399563,0.0,0.0,85.37117838167195,22642.619141,1014413400.0,875842600.0,3837860000.0,-77211863.28043681,2085.179932,22.51,17888.279297,97760000.0,4660.459961,2015130000.0,16905.359375,134800.0,6693.299805,856.6900019999998,213214600.0,303309782.14953077,142291073.50075853
2016-11-11,0.02207692135399563,0.0,0.0,85.37117838167195,22531.089844,2105351100.0,1079211900.0,4988050000.0,-239189278.24246022,2164.449951,14.17,18847.660156,107300000.0,4751.950195,2285050000.0,17374.789063,241800.0,6730.399901999999,867.75,273204700.0,939602103.5274985,440793110.9927656
2016-11-18,0.02207692135399563,0.0,0.0,85.37117838167194,22344.210938,1128764800.0,866734900.0,3572400000.0,-516341298.0079203,2181.899902,12.85,18867.929688,109880000.0,4808.040039,1858610000.0,17967.410156,166800.0,6775.799805,870.159973,223896200.0,2028332323.283959,951546075.4684341
2016-11-25,0.02207692135399563,0.0,0.0,85.37117838167194,22723.449219,1385320300.0,477578100.0,1584600000.0,-939076988.9810835,2213.350098,12.34,19152.140625,45890000.0,4870.02002,768070000.0,18381.220703,164900.0,6840.799805,882.179993,129729900.0,3688955717.0305963,1730589686.6155536
2016-12-02,0.02207692135399563,0.0,0.0,85.37117838167195,22564.820313,2479074200.0,687199300.0,3779500000.0,-1537805417.5662155,2191.949951,14.12,19170.419922,84920000.0,4739.370117,1848930000.0,18426.080078,197200.0,6730.700195,872.0,222771100.0,6040927560.379092,2833963664.1219134
2016-12-09,0.022076921353995634,0.0,0.0,85.37117838167195,22760.980469,1576021700.0,803052200.0,3884480000.0,-2342935650.167581,2259.530029,11.75,19756.849609,334470000.0,4895.899902,2038700000.0,18996.369141,212300.0,6954.200195,913.059998,247611000.0,9203703128.941128,4317707727.675302
2016-12-16,0.022076921353995634,0.0,0.37,85.37117838167195,22020.75,1899711800.0,1113082800.0,5920340000.0,-3384876753.1894436,2258.070068,12.2,19843.410156,573470000.0,4914.8598630000015,3257750000.0,19401.150391,148700.0,7011.600098000001,925.849976,397594000.0,13296737698.328388,6237861596.963504
2016-12-23,0.02207692135399563,0.0,0.0,85.37117838167197,21574.759766,1775512200.0,186159300.0,2020550000.0,-4694037793.036065,2263.790039,11.44,19933.810547,158260000.0,4940.02002,1144280000.0,18441.313889659825,-66454.33615490724,7068.200195,930.169983,98168400.0,18439486544.152546,8650464991.674307
2016-12-30,0.02207692135399563,0.0,0.0,85.37117838167195,22000.560547,2396676500.0,316700000.0,2670900000.0,-6300827836.111708,2238.830078,14.04,19762.599609,271910000.0,4863.620117,1550820000.0,19114.369141,117800.0,7142.799805,933.890015,106387900.0,24751404942.025246,11611557631.495491
2017-01-06,0.02207692135399563,0.0,0.0,85.37117838167195,22503.009766,1389973700.0,694323700.0,3339890000.0,-8235655948.820631,2276.97998,11.32,19963.800781,277700000.0,5007.080078,1710770000.0,19454.330078,119100.0,7210.100098000001,941.710022,147799900.0,32351948167.558113,15177179236.11483
2017-01-13,0.02207692135399563,0.0,0.37,85.37117838167195,22937.380859,1371840300.0,811899400.0,3081270000.0,-10528931197.567093,2274.639893,11.23,19885.730469,263780000.0,5059.509765999999,1605110000.0,19287.279297,119100.0,7337.799805,943.26001,189395300.0,41360571496.36278,19403369525.22009
2017-01-20,0.02207692135399563,0.0,0.0,85.37117838167195,22885.910156,1207476100.0,819057000.0,3524970000.0,-13211062648.755352,2271.310059,11.54,19827.25,435260000.0,5063.200195,1740320000.0,19137.910156,125800.0,7198.399901999999,935.25,235931500.0,51896730204.05078,24346168218.499
2017-01-27,0.02207692135399563,0.0,0.0,85.37117838167194,23360.779297,777897700.0,876491800.0,3135890000.0,-16312459368.78968,2294.689941,10.58,20093.779297,343130000.0,5168.060059,1663400000.0,19467.400391,134600.0,7184.5,934.119995,167643500.0,64079879566.2336,30061615035.639267
2017-02-03,0.02207692135399563,0.0,0.37,85.37117838167195,23129.210938,1339282100.0,786535500.0,3597970000.0,-19863530424.074333,2297.419922,10.97,20071.460938,344220000.0,5161.600098,1786860000.0,18918.199219,140900.0,7188.299805,932.52002,194189500.0,78029474858.52261,36605749696.32854
2017-02-10,0.02207692135399563,0.0,0.0,85.37117838167195,23574.980469,2143167300.0,875649700.0,3475020000.0,-23894684881.01355,2316.100098,10.85,20269.369141,312230000.0,5226.689941,1852010000.0,19378.929688,149400.0,7258.799805,933.940002,231591700.0,93864971356.52914,44034611920.25444
2017-02-17,0.022076921353995634,0.0,0.37,85.37117838167195,24033.740234,2302691000.0,801785200.0,3513060000.0,-28436331806.01152,2351.159912,11.49,20624.050781,340620000.0,5324.720215,1875580000.0,19234.619141,143600.0,7300.0,944.400024,265855900.0,111705824335.86462,52404241427.10452
2017-02-24,0.022076921353995627,0.0,0.73,85.37117838167197,23965.699219,1750717000.0,855350300.0,3831570000.0,-33518880265.47239,2367.340088,11.47,20821.759766,292540000.0,5343.310059,1683280000.0,19283.539063,148900.0,7243.700195,940.299988,243456500.0,131671489072.14038,61770677936.56624
2017-03-03,0.02207692135399563,0.0,0.0,85.37117838167194,23552.720703,2387983900.0,850603100.0,3555260000.0,-39172739325.80029,2383.1201170000004,10.96,21005.710938,254420000.0,5373.47998,1852130000.0,19469.169922,111000.0,7374.299805,963.210022,244541700.0,153881420840.96753,72189961168.32697
2017-03-10,0.02207692135399563,0.0,0.35,85.37117838167194,23568.669922,1534086200.0,919722100.0,3432950000.0,-45428318053.39932,2372.600098,11.66,20902.980469,315430000.0,5385.899902,1982150000.0,19604.609375,155300.0,7343.100098000001,964.47998,231878900.0,178455074917.95703,83718130842.0741
2017-03-17,0.02207692135399563,0.0,0.0,85.37117838167195,24309.929688,2512650300.0,1516668800.0,5178040000.0,-52316025514.67355,2378.25,11.28,20914.619141,535280000.0,5408.759765999999,3184130000.0,19521.589844,137100.0,7425.0,973.140015,362797800.0,205511906578.7196,96411226677.4949
2017-03-24,0.02207692135399563,0.0,0.0,85.37117838167195,24358.269531,1784280200.0,633190500.0,2975130000.0,-59866270776.02702,2343.97998,12.96,20596.720703,292980000.0,5364.0,1841920000.0,19262.529297,127700.0,7336.799805,969.01001,0.0,235171371098.86548,110325288394.27655
2017-03-31,0.02207692135399563,0.0,0.0,85.37117838167194,24111.589844,1733165500.0,957012600.0,3354110000.0,-68109462903.86372,2362.719971,12.37,20663.220703,303770000.0,5436.22998,1902800000.0,18909.259766,149200.0,7322.899901999999,986.27002,0.0,267552923754.00446,125516355712.10611
2017-04-07,0.02207692135399563,0.0,0.0,85.37117838167194,24267.300781,2253021500.0,780587700.0,3053150000.0,-77076010964.58759,2355.540039,12.87,20656.099609,219730000.0,5418.370117,1692150000.0,18664.630859,161600.0,7349.399901999999,990.210022,180677100.0,302776019819.74585,142040468350.6704
2017-04-14,0.02207692135399563,0.0,0.0,85.37117838167194,24267.300781,2253021500.0,780587700.0,-4846964498.105579,-86796324024.60248,2184.429827140548,20.543017695450196,19699.710851853393,-700926037.7724133,4976.949324386807,-2614447965.8251657,18335.630859,0.0,7255.0019836535575,922.2593346553972,-42151839.364575505,340960114571.6985,159953666029.65625
2017-04-21,0.02207692135399563,0.0,0.0,85.37117838167195,24042.019531,1345955400.0,896918700.0,3503360000.0,-97300811150.31229,2348.689941,14.63,20547.759766,369600000.0,5442.049805,1723210000.0,18620.75,113200.0,7114.600098000001,976.530029,0.0,382224663285.4707,179311988468.75024
2017-04-28,0.09027777777777778,0.0,0.36,85.37117838167195,24615.130859,1181584600.0,1148718800.0,3718270000.0,17.03865623474121,2384.199951,10.82,20940.509766,329990000.0,5583.529785,1995160000.0,19196.740234,117800.0,7203.899901999999,1010.929993,0.0,153.35011477760236,169.65927612168366
2017-05-05,0.022152364779243178,0.0,0.0,85.37117838167194,24476.349609,2024201800.0,881277700.0,3540140000.0,342800191346.04193,2399.290039,10.57,21006.939453,260960000.0,5646.089844,1899570000.0,19394.302037153568,-638911.8132314257,7297.399901999999,1043.23999,0.0,-1346614546045.7974,-631733519498.3141
2017-05-12,0.022152364779243178,0.0,0.78,85.37117838167194,25156.339844,1417408900.0,852716600.0,3305630000.0,1068793844705.2893,2390.899902,10.4,20896.609375,288500000.0,5686.810059,1740960000.0,19883.900391,136800.0,7435.399901999999,1041.310059,0.0,-4198519646533.1064,-1969639791165.8674
2017-05-19,0.022152364779243178,0.0,0.39,85.37117838167195,25174.869141,1312777700.0,820231400.0,3825160000.0,2315675041963.373,2381.72998,12.04,20804.839844,365180000.0,5651.560059,1905520000.0,19590.759766,115600.0,7470.700195,1026.040039,0.0,-9096615972529.71,-4267470035463.6987
2017-05-26,0.022152364779243174,0.0,0.0,85.37117838167195,25639.269531,1453713000.0,773534000.0,2805040000.0,4221137864988.8843,2415.820068,9.81,21080.279297,208000000.0,5788.3598630000015,1571040000.0,19686.839844,84500.0,7547.600098000001,1028.060059,0.0,-16581804195256.742,-7778975473022.506
2017-06-02,0.022152364779243178,0.0,0.0,85.37117838167195,25924.050781,1990193800.0,799553200.0,3461680000.0,6922876395650.413,2439.070068,9.75,21206.289063,329700000.0,5881.459961,1820000000.0,20177.279297,150400.0,7547.600098000001,1030.430054,0.0,-27194984985935.33,-12757907324472.984
2017-06-09,0.022152364779243174,0.0,0.0,85.37117838167194,26030.289063,2889395400.0,1079740000.0,4027340000.0,10558584715816.549,2431.77002,10.7,21271.970703,397200000.0,5741.939941,3152050000.0,20013.259766,145300.0,7527.299805,1023.830017,0.0,-41477059015786.59,-19458016810445.816
2017-06-16,0.022152364779243178,0.0,0.0,85.37117838167194,25626.490234,1699429200.0,1889237700.0,5284720000.0,15265956907355.879,2433.149902,10.38,21384.279297,603260000.0,5681.47998,3120640000.0,19943.259766,135300.0,7463.5,1017.289978,0.0,-59968926956031.625,-28133055151571.68
2017-06-23,0.02215236477924318,0.0,0.42,85.37117838167195,25670.050781,1302570300.0,608960600.0,5278330000.0,21182687052136.977,2438.300049,10.02,21394.759766,368400000.0,5803.1098630000015,2704600000.0,20132.669922,80500.0,7424.100098000001,1013.909973,0.0,-83211489477891.5,-39036773568481.22
2017-06-30,0.022152364779243178,0.0,0.0,85.37117838167197,25764.580078,1616948900.0,978353300.0,3361590000.0,28446469232028.414,2423.409912,11.18,21349.630859,313260000.0,5646.919922,1998330000.0,20033.429688,116600.0,7312.700195,986.219971,0.0,-111745647252587.19,-52422923281805.03
2017-07-07,0.02215236477924318,0.0,0.0,85.37117838167197,25340.849609,1480481500.0,670643200.0,2901330000.0,37194997528898.78,2425.179932,11.19,21414.339844,242240000.0,5656.470215,1700630000.0,19929.089844,91900.0,7350.899901999999,989.640015,0.0,-146112300951339.5,-68545255512173.66
2017-07-14,0.022152364779243178,0.0,0.0,85.37117838167195,26389.230469,1744841800.0,827118400.0,2736640000.0,47565966024616.69,2459.27002,9.51,21637.740234,235590000.0,5838.080078,1608120000.0,20118.859375,83100.0,7378.399901999999,1008.72998,0.0,-186852351245369.2,-87657521480217.6
2017-07-21,0.022152364779243178,0.0,0.0,85.37117838167195,26706.089844,1502400500.0,701091300.0,3059570000.0,59697068801050.72,2472.540039,9.36,21580.070313,362830000.0,5921.529785,1797100000.0,20099.75,78700.0,7452.899901999999,995.23999,0.0,-234506698805896.88,-110013472406567.34
2017-07-28,0.030769230769230767,0.0,0.0,85.37117838167195,26979.390625,1456040200.0,798028700.0,3294770000.0,14.35185432434082,2472.100098,10.29,21830.310547,285630000.0,5908.919922,1860770000.0,19959.839844,108500.0,7368.399901999999,1000.73999,0.0,92.14345483723395,149.65201246389725
2017-08-04,0.022161761579668465,0.0,0.43,85.37117838167195,27562.679688,1464939100.0,753461700.0,3235140000.0,-224868368381793.8,2476.830078,10.03,22092.810547,253640000.0,5899.910156,1907170000.0,19952.330078,76500.0,7511.700195,1012.150024,0.0,883345527581867.1,414401419315700.06
2017-08-11,0.022161761579668465,0.0,0.0,85.37117838167197,26883.509766000006,3133494700.0,744594900.0,3159930000.0,-708251164347675.2,2441.320068,15.51,21858.320313,237790000.0,5831.529785,1794850000.0,20318.019767310696,-153324.35595256003,7310.0,986.179993,0.0,2782207666348697.5,1305209309115850.8
2017-08-18,0.022161761579668465,0.0,0.0,85.37117838167195,27047.570313,1691600400.0,719309100.0,3415680000.0,-1543491515900931.5,2425.550049,14.26,21674.509766,309070000.0,5790.910156,1964590000.0,19470.410156,95700.0,7324.0,995.809998,0.0,6063264198709853.0,2844442192976368.5
2017-08-25,0.022161761579668465,0.0,0.0,85.37117838167195,27848.160156,3791271400.0,498099600.0,2588780000.0,-2823932551044864.0,2443.050049,11.28,21813.669922,217570000.0,5822.529785,1442900000.0,19452.609375,70700.0,7401.5,992.5,0.0,1.10931929070746e+16,5204118594473018.0
2017-09-01,0.022161761579668465,0.0,0.37,147.66051546713092,27953.160156,1754523000.0,536515100.0,2710730000.0,-4642917397782773.0,2476.550049,10.13,21987.560547,256240000.0,5987.899902,1488040000.0,19691.470703,79400.0,7438.5,997.51001,0.0,1.82386715738522e+16,8556257037181560.0
2017-09-08,0.022161761579668468,0.0,1.14,85.43873731560411,27668.470702999995,1416125500.0,600535800.0,3302490000.0,-7093789184117954.0,2461.429932,12.12,21797.789063,289400000.0,5913.370117,1785560000.0,19274.820313,106600.0,7377.600098000001,999.890015,0.0,2.786637798145192e+16,1.3072876044677744e+16
2017-09-15,0.022161761579668468,0.0,0.0,85.43873731560411,27807.589844,2164173900.0,1416161300.0,4853170000.0,-1.02698910380537e+16,2500.22998,10.17,22268.339844,527540000.0,5988.0,2821110000.0,19909.5,111900.0,7215.5,1016.049988,0.0,4.0342989912283e+16,1.8925994140537308e+16
2017-09-22,0.022161761579668465,0.0,0.0,85.43873731560411,27880.529297000005,1379309700.0,625557800.0,2865960000.0,-1.4264566087593288e+16,2502.219971,9.59,22349.589844,297140000.0,5932.319824,1639100000.0,20296.449219,95400.0,7310.600098000001,1022.5,165705700.0,5.603518514875466e+16,2.6287629848335976e+16
2017-09-29,0.022161761579668465,0.0,0.0,85.43873731560411,27554.300781,1665527400.0,728387400.0,3211920000.0,-1.917115746073998e+16,2519.360107,9.51,22405.089844,274790000.0,5979.299805,1967720000.0,20356.279297,85100.0,7372.799805,1036.540039,202519500.0,7.530964147327608e+16,3.5329801691649456e+16
2017-10-06,0.022161761579668465,0.0,0.38,85.43873731560413,28458.039063,1967890900.0,673882500.0,2884570000.0,-2.508300828549703e+16,2549.330078,9.65,22773.669922,221450000.0,6064.569824,1742470000.0,20690.710938,75900.0,7522.899901999999,1043.329956,171187500.0,9.853303666825642e+16,4.622452819405339e+16
2017-10-13,0.02216176157966846,0.0,0.0,85.43873731560411,28476.429688,1616416300.0,666480800.0,3149440000.0,-3.209346168986767e+16,2553.169922,9.61,22871.720703,259560000.0,6092.450195,1756150000.0,21155.179688,110500.0,7535.399901999999,1048.180054,159270500.0,1.260720485161048e+17,5.914382787912346e+16
2017-10-20,0.02216176157966846,0.0,0.37,85.43873731560411,28487.240234,1493189400.0,732296700.0,3384650000.0,-4.029586080185509e+16,2575.209961,9.97,23328.630859,474380000.0,6108.819824,1794810000.0,21457.640625,85700.0,7523.200195,1049.589966,203161300.0,1.5829335479923e+17,7.425971927043533e+16
2017-10-27,0.022161761579668465,0.0,0.0,85.43873731560411,28438.849609,2255521100.0,844552500.0,3887110000.0,-4.978354874946248e+16,2581.070068,9.8,23434.189453,518870000.0,6213.470215,2403600000.0,22008.449219,120400.0,7505.0,1064.26001,214665700.0,1.9556363330004064e+17,9.17442208915646e+16
2017-11-03,0.02216176157966846,0.0,0.0,85.43873731560411,28603.609375,1576569100.0,652248400.0,3567710000.0,-6.064986866069302e+16,2587.840088,9.14,23539.189453,312250000.0,6295.580078,2195010000.0,22539.119141,0.0,7560.399901999999,1071.469971,203951000.0,2.3824956180094496e+17,1.1176935126608669e+17
2017-11-10,0.022161761579668465,0.0,0.0,85.43873731560411,29120.919922000005,1781772000.0,673856600.0,3486910000.0,-7.29881636635498e+16,2582.300049,11.29,23422.210938,351280000.0,6309.069824,1973970000.0,22681.419922,106600.0,7433.0,1046.810059,200135900.0,2.8671781808435104e+17,1.345071289175768e+17
2017-11-17,0.022161761579668465,0.0,0.0,85.43873731560411,29199.039063,2068123000.0,710733600.0,3300160000.0,-8.689177688603578e+16,2578.850098,11.43,23358.240234,386000000.0,6314.509765999999,1988090000.0,22396.800781,113700.0,7380.700195,1030.01001,215534900.0,3.413350799326666e+17,1.6012957236961005e+17
2017-11-24,0.022161761579668465,0.0,0.0,85.43873731560411,29866.320313,1534288700.0,545037100.0,1349780000.0,-1.0245405145615389e+17,2602.419922,9.67,23557.990234,118610000.0,6409.290039,848520000.0,22550.849609,64800.0,7409.600098000001,1041.77002,133606300.0,4.02468025128299e+17,1.8880870014576134e+17
2017-12-01,0.02216176157966846,0.0,0.0,113.41202946713342,29074.240234,2086681200.0,839825500.0,3942320000.0,-1.1976833050190682e+17,2642.219971,11.43,24231.589844,417910000.0,6337.870117,2293570000.0,22819.029297,89700.0,7300.5,1030.430054,224563100.0,4.704833314536549e+17,2.207165307696055e+17
2017-12-08,0.022161761579668465,0.0,0.0,85.46865527512448,28639.849609,1747376700.0,1004623500.0,3106150000.0,-1.3892795715129706e+17,2651.5,9.58,24329.160156,293590000.0,6344.569824,1806040000.0,22811.080078,106900.0,7394.0,1045.48999,220017100.0,5.457476766911405e+17,2.5602508276471706e+17
2017-12-15,0.022161761579668465,0.0,0.0,85.46865527512448,28848.109375,1999793000.0,1182118000.0,5723920000.0,-1.6002627453232704e+17,2675.810059,9.42,24651.740234,635740000.0,6466.319824,3510420000.0,22553.220703,99400.0,7490.600098000001,1038.23999,335665200.0,6.286277386231616e+17,2.9490637465467066e+17
2017-12-22,0.022161761579668465,0.0,0.0,85.46865527512446,29578.009766000006,1282144300.0,243831300.0,2399830000.0,-1.8315662577299917e+17,2683.340088,9.9,24754.060547,255140000.0,6465.169922,1539250000.0,22902.759766,77800.0,7592.700195,1041.040039,106189200.0,7.194901950321236e+17,3.3753242496304064e+17
2017-12-29,0.022161761579668465,0.0,0.45,85.46865527512446,29919.150391000006,1365770800.0,289238900.0,2443490000.0,-2.0841235400131578e+17,2673.610107,11.04,24719.220703,270760000.0,6396.419922,1571730000.0,22764.939453,46500.0,7687.799805,1032.73999,104341000.0,8.187017237004308e+17,3.840752522134006e+17
2018-01-05,0.022161761579668465,0.0,1.22,85.46865527512446,30814.640625,2263930100.0,636035700.0,3236620000.0,-2.3588680234527898e+17,2743.149902,9.22,25295.869141,358020000.0,6653.290039,2020900000.0,23714.529297,101900.0,7724.200195,1061.689941,170494400.0,9.266290024104878e+17,4.3470687492932365e+17
2018-01-12,0.02216176157966846,0.0,0.38,85.46865527512446,31412.539063,2327417400.0,1133867000.0,3573970000.0,-2.6567331393289037e+17,2786.23999,10.16,25803.189453,376390000.0,6758.540039,1976200000.0,23653.820313,93700.0,7778.600098000001,1066.790039,186627300.0,1.0436387089446979e+18,4.8959931163438234e+17
2018-01-19,0.02216176157966846,0.0,0.0,85.46865527512448,32254.890625,2906627500.0,795594100.0,3639430000.0,-2.978652318921513e+17,2810.300049,11.27,26071.720703,585000000.0,6834.330078,1997270000.0,23808.060547,71800.0,7730.799805,1073.77002,181771600.0,1.1700975210854636e+18,5.489245808521491e+17
2018-01-26,0.02216176157966846,0.0,0.0,85.46865527512448,33154.121094,3892652400.0,713831300.0,3443230000.0,-3.3255589935106266e+17,2872.8701170000004,11.08,26616.710938,477780000.0,7022.970215,2059010000.0,23631.880859,87200.0,7665.5,1072.390015,147390900.0,1.306372116615188e+18,6.128547011061957e+17
2018-02-02,0.022161761579668465,0.0,0.0,85.46865527512448,32601.779297000005,2571367100.0,871574000.0,4301130000.0,-3.698386594376246e+17,2762.129883,17.309998999999998,25520.960938,522880000.0,6760.290039,2587770000.0,23274.529297,98600.0,7443.399901999999,1043.52002,209721600.0,1.4528291733162732e+18,6.815616909200937e+17
2018-02-09,0.022161761579668465,0.0,0.75,85.46865527512449,29507.419922000005,5171294500.0,927291900.0,5680070000.0,-4.098068552798367e+17,2619.550049,29.059999,24190.900391,735030000.0,6412.680176,3155990000.0,21382.619141,127600.0,7092.399901999999,987.549988,312616300.0,1.609835368971119e+18,7.552175688174149e+17
2018-02-16,0.022161761579668465,0.0,0.36,85.46865527512449,29507.419922000005,5171294500.0,651756200.0,3637460000.0,-4.525538300056982e+17,2732.219971,19.459999,25219.380859,406730000.0,6770.660156,2019830000.0,21720.25,77800.0,7294.700195,1021.0,215330400.0,1.7777573813621217e+18,8.339943533217311e+17
2018-02-23,0.022161761579668465,0.0,0.0,85.46865527512448,31267.169922000005,1667179100.0,674864300.0,3189190000.0,-4.9817292674320806e+17,2747.300049,16.49,25309.990234,335420000.0,6896.600098000001,1879460000.0,21892.779297,64600.0,7244.399901999999,1026.709961,149619200.0,1.9569618882716744e+18,9.180640629566129e+17
2018-03-02,0.02216176157966846,0.0,0.0,85.46865527512448,30583.449219,2955637100.0,910442200.0,3882450000.0,-5.4675748862036454e+17,2691.25,19.59,24538.060547,437130000.0,6811.040039,2287320000.0,21181.640625,97100.0,7069.899901999999,998.179993,266560900.0,2.1478155674821688e+18,1.0075987162456294e+18
2018-03-09,0.022161761579668465,0.0,0.38,85.46865527512448,30996.210938,1470749100.0,651119000.0,3364100000.0,-5.984008587651648e+17,2786.570068,14.64,25335.740234,371570000.0,7101.180176000002,2302930000.0,21469.199219,110500.0,7224.5,1030.319946,165433600.0,2.3506850967759954e+18,1.1027703317123487e+18
2018-03-16,0.022161761579668465,0.0,0.0,85.46865527512448,31501.970702999995,2345452800.0,1380663300.0,5372340000.0,-6.531963803056051e+17,2752.01001,15.8,24946.509766,654240000.0,7019.950195,3046990000.0,21676.509766,75700.0,7164.100098000001,1029.469971,409377500.0,2.5659371539355443e+18,1.203750927880339e+18
2018-03-23,0.022161761579668465,0.0,0.0,85.46865527512448,30309.289063,3522395400.0,879273700.0,3815080000.0,-7.112373963696822e+17,2588.26001,24.870001,23533.199219,482550000.0,6508.089844,2390410000.0,20617.859375,121000.0,6921.899901999999,996.320007,232784600.0,2.7939384167432e+18,1.310712523273168e+18
2018-03-30,0.022161761579668465,0.0,0.0,85.46865527512448,30309.289063,3522395400.0,879273700.0,-10466078406.76332,-7.726172500853924e+17,2408.6442660742396,38.278292765971344,22433.18911304242,-1358832405.5566497,5789.961181437455,-2801398020.850788,21454.300781,63600.0,6756.557365678043,971.3960569671103,-1564692991.0185947,3.035055562981344e+18,1.4238271364144015e+18
2018-04-06,0.022161761579668465,0.0,0.37,85.46865527512448,29844.939452999995,1698284100.0,656250500.0,3299700000.0,-8.374292845807311e+17,2604.469971,21.49,23932.759766,395990000.0,6433.209961,2350540000.0,21567.519531,74400.0,7183.600098000001,1027.420044,173522200.0,3.2896552704323584e+18,1.5432667858276035e+18
2018-04-13,0.022161761579668465,0.0,0.36,85.46865527512446,30808.380859,1406304600.0,662868400.0,2960910000.0,-9.057668429836923e+17,2656.300049,17.41,24360.140625,331890000.0,6628.339844,1743640000.0,21778.740234,73100.0,7264.600098000001,1037.880005,162457200.0,3.5581042168786227e+18,1.669203490036334e+18
