,trade_Trade Policy EMV Fraction,vix_Volume,hsi_Close,sp500_Volume,n225_Volume,hsi_Volume,n100_Volume,infectious_daily_infect_emv_index,sp500_Close,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,ftse_Close,ftse_Volume,n100_Close,Overall EMV Tracker,GPR,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2015-04-10,0.02215846804680781,0.0,26325.81162274885,3373700658.0484934,146092.77229046484,2720438606.252711,488158525.8019632,0.48967104678439893,2088.981725172338,14.060118760308653,17950.105457613947,102674963.31447056,4399.083674895883,1727501807.9976375,19572.070684978276,6959.24337282982,760617308.0829877,997.4701125582013,1.4612798402404462e+98,3.5817088088236115e+98,3.358499934889203e+89,4.8172320102735406e+89
2015-04-17,0.01975401182154965,0.0,26844.76291601357,3396120191.163923,150679.17022032014,2772200382.22585,492814375.0208079,0.4223387562323815,2093.9706550419323,13.79157202494775,17979.183047717263,102967725.31564748,4415.480843621934,1755096547.4582202,19676.092696266092,6980.84462439908,759098322.0089891,1000.0694394468817,1.449132090090598e+98,3.551934349454102e+98,3.319127524659389e+89,4.7607585731564467e+89
2015-04-24,0.020170948367856285,0.0,27187.134921438992,3406192816.6681886,157276.1080133406,2625753578.0279703,483705005.2877344,0.40780982373192837,2098.470806236859,13.603306196743523,18001.56310463303,102062864.56669086,4434.862639111695,1791263782.410338,19745.21917812951,6986.63696554053,768821353.894873,998.9163399358547,1.4475249841220555e+98,3.5479956030027886e+98,3.3080075493474376e+89,4.744808743749169e+89
2015-05-01,0.023026706081785288,0.0,27414.13418694777,3433156261.674118,161280.48182308173,2470476762.754985,474102984.71474993,0.4594538448397431,2101.175105798604,13.57414311509383,18017.608808353267,101217569.89943194,4448.0631714465635,1832877618.5954518,19766.76469794748,6978.7402307678585,790784051.282686,995.0170388062683,1.452599580333999e+98,3.560434086315613e+98,3.314774766476514e+89,4.754515236411422e+89
2015-05-08,0.024154765445053277,0.0,27451.326674903787,3388618396.138317,167249.14651803256,2284316594.137907,463837675.1857878,0.5578481729558767,2103.1035149995027,13.612666943530844,18035.08267702362,97862404.85195675,4453.974431956023,1832959104.5399342,19785.76045953187,6965.194105420295,811306203.81424,990.0148920625766,1.461875166100507e+98,3.583169433674805e+98,3.332766226885435e+89,4.780321114235973e+89
2015-05-15,0.02439834096185436,0.0,27441.13199320885,3311501151.381621,171913.51956469472,2143894362.123403,437716445.5038344,0.5251970502781487,2106.0887118489277,13.561373927501327,18061.19511525158,95781408.32136613,4465.374811205109,1803362517.077809,19893.591563478385,6954.643775953944,782261702.0657941,987.7634042212137,1.473755930748634e+98,3.612290223640224e+98,3.357696077691192e+89,4.8160790054498186e+89
2015-05-22,0.021340543202206526,0.0,27417.704191855933,3263595742.4434137,172470.7032822471,2094552093.2024422,421528801.17110074,0.5132439210475629,2108.386902743858,13.558414862429242,18069.06639977239,94454009.90037932,4478.817265416978,1793590917.0766401,20046.375805867567,6940.875326955997,760177202.112822,987.1345498409291,1.4872142178638656e+98,3.645277612698177e+98,3.3868047012755426e+89,4.8578306791206675e+89
2015-05-29,0.02194085694666114,0.0,27340.282263932662,3274217143.4179153,171871.75951015943,2162708375.6929398,427252425.0021759,0.5181600452022636,2106.7397153658026,13.758784506044906,18034.06452209731,95642259.16314563,4484.855116213613,1806035036.41019,20183.9556241518,6914.361822175774,753865019.0027645,983.7963424226509,1.5015871531116568e+98,3.6805068586547515e+98,3.418312408409033e+89,4.9030234551564326e+89
2015-06-05,0.01976512909878467,0.0,27168.423457113295,3270698500.142712,168105.40414468833,2130535837.5603564,444319156.4450031,0.3860657649086132,2103.6184408900262,13.98647741146566,17988.738087679078,95311050.94632593,4484.6976090298795,1814238108.4385264,20259.494571732455,6870.100618586859,742988949.6926216,977.329434484748,1.5164460664424942e+98,3.7169272671423377e+98,3.451068674773965e+89,4.950007090091469e+89
2015-06-12,0.019326956379992145,0.0,26926.999992749785,3297037561.8963847,162939.99666204676,2104005557.8543825,463304618.30327797,0.31342876566096745,2100.2330581778406,14.179332127850994,17945.78758727882,97295485.44145738,4480.873786619564,1819537178.9602318,20284.200583027312,6819.798083544305,728695772.7465549,971.0290472346855,1.5315126529588026e+98,3.753856697205663e+98,3.484326928863094e+89,4.997710746280327e+89
2015-06-19,0.017637073242965002,0.0,26661.920965361736,3374120929.5857596,157380.7624352492,2091736183.7669644,498249025.3758918,0.2811693551138317,2098.1694346087916,14.423024035034512,17913.243098675644,100865504.82683757,4481.746121161122,1856149644.5749764,20308.853556819893,6773.043152088843,727651795.8667576,967.0877064684655,1.5466051430151652e+98,3.7908496212008426e+98,3.5175999519647844e+89,5.045435586259784e+89
2015-06-26,0.016952534027179753,0.0,26382.08812822592,3438945295.3662596,156546.02960136317,2142649555.3571622,519015298.39427316,0.25055278459430896,2095.227074426374,14.67658268312783,17872.87715905379,100033457.59378822,4482.846792376871,1883715583.6262398,20352.788399776942,6739.956571795683,711800891.9536005,967.6482978798317,1.56160374018089e+98,3.82761241130448e+98,3.550567036302439e+89,5.092721605922011e+89
2015-07-03,0.016816822036849366,0.0,25952.039532259616,3492853805.9919815,156645.5841626313,2237538536.861616,531032417.33316904,0.24402496392916762,2088.9401177319673,15.218982840567909,17804.509635246664,99383657.14581406,4475.899034750305,1875070410.3146687,20322.677164430777,6692.053510461559,708245080.9945142,964.3520632317162,1.576428430413406e+98,3.8639489485541257e+98,3.58301437525082e+89,5.139262133794658e+89
2015-07-10,0.01703894761614895,0.0,25482.958981074913,3521093856.402483,158431.31542805585,2300738145.904026,522185799.5261171,0.26884018841200663,2086.6858559563952,15.306114904677521,17762.002575115715,97975899.26729324,4482.186096816991,1873053624.393783,20286.364813253043,6663.7996950541,707335835.8908944,963.9986654750402,1.5910247343422493e+98,3.8997257008980333e+98,3.614796790652855e+89,5.184848934988054e+89
2015-07-17,0.016760199742375158,0.0,25188.532692561123,3530740918.096607,153624.2652204774,2044853990.2130437,499829510.4991778,0.3293650122010654,2088.776217502907,14.870967990714817,17740.694861540418,98089091.44158527,4506.072576714965,1875256407.3705273,20311.647105953205,6659.676101459845,697617652.9552372,970.4436365518803,1.6053545595577887e+98,3.934849301641252e+98,3.645813160010391e+89,5.229336965421076e+89
2015-07-24,0.01922556502126471,0.0,24891.785291878623,3608324019.9769707,152212.49392480726,1856794582.3983955,477495948.7987353,0.405665498580279,2085.9449592804986,14.82663483243401,17656.237729189,100426076.61645462,4519.081464250441,1902550452.6854177,20310.48685872199,6634.726687716318,708996704.9973254,972.3522783828805,1.6193903274345433e+98,3.9692521539618807e+98,3.6759906398586465e+89,5.272621742771732e+89
2015-07-31,0.020564681594410716,0.0,24502.632411617582,3690293097.192488,155741.23154563794,1808867344.4658103,481483530.15659446,0.40010468735682014,2078.5673693814206,15.227860826278,17536.4774679461,103671622.15400444,4510.4273608130825,1924944720.0757937,20237.051261372515,6598.271379538412,744277518.4281881,969.1498380807436,1.633111202402724e+98,4.0028831886426e+98,3.705274536796753e+89,5.31462481808787e+89
2015-08-07,0.020899027402862924,0.0,24109.100300585706,3739904523.689735,159920.0436621363,1776452209.4762836,478543757.9689208,0.44269313299320423,2067.634219887687,16.041911632166016,17394.062754506645,107771715.05820107,4489.954034895802,1944455619.9810677,20126.31280829272,6559.174029213105,770595170.9361775,964.1837207885175,1.6465006711717995e+98,4.035701930613753e+98,3.7336218048612275e+89,5.355284448807197e+89
2015-08-14,0.017627730896834566,0.0,23646.694479804784,3783582827.885922,162951.0347374073,1863959024.142625,474943812.2434329,0.5344882233869828,2052.1504841670558,17.453618272793857,17231.622206813736,114739123.80068138,4455.569513434044,1954696393.9032364,19916.937562367562,6488.177980745302,782415680.9770892,951.7420489564183,1.6595449886817157e+98,4.067674689891344e+98,3.760996871104352e+89,5.394549611215064e+89
2015-08-21,0.015651361757959843,0.0,23075.738712393802,3883309899.4812636,167550.91847118837,2020684762.7036257,484162085.2759362,0.6412268307066515,2029.153207642763,19.71907204453345,17023.81901512261,125198513.40338337,4405.755756229273,1999464261.830192,19568.541569826528,6391.214362038241,797644076.2790272,934.4789262269599,1.6722321805613794e+98,4.0987721165468745e+98,3.787368956078093e+89,5.432376157106737e+89
2015-08-28,0.014338570805423247,0.0,22495.13856438325,4028512227.070951,177693.39436333114,2205507276.2446384,520423903.96588516,0.6747750143204394,2000.6012808766134,22.35598896417455,16787.227239844957,136230060.71058387,4349.123002109145,2057832511.6978722,19098.441245608614,6291.147044151544,842527559.2707165,916.1882193691465,1.684551402933742e+98,4.1289676315549277e+98,3.812710354267299e+89,5.468724347343231e+89
2015-09-04,0.013664370057071927,0.0,22126.509327557138,3935442961.2990975,173184.0050376454,2178103769.417964,516428827.65655273,0.6241021439462091,1985.1074887891675,23.090745376815104,16664.03183942661,133731353.75917664,4325.305200151104,2006042483.4858203,18750.09912780183,6233.4667619761185,820545214.3548934,904.6948276618984,1.696492531634694e+98,4.1582364199444074e+98,3.836995330749293e+89,5.503557269286382e+89
2015-09-11,0.014539342229031079,0.0,21952.251550427027,3880416144.316452,169029.82306396042,2112275057.617785,529833102.9371952,0.4742285472573913,1978.4077241938526,22.865893059938976,16617.922601710987,130643946.18479225,4322.983310639803,1979304445.6686766,18506.378668642516,6203.703193598008,800126822.8660973,896.8392983779531,1.7080458987448125e+98,4.1865547850236147e+98,3.8601994135746607e+89,5.536839821831393e+89
2015-09-18,0.01672930004710373,0.0,21887.570711640077,3898861232.485041,162842.09139440616,2015405318.4254112,540354268.3469076,0.4049358047133149,1976.218059283498,22.27471456376846,16620.83329034256,130185239.3367716,4326.589151741691,1985213486.9093437,18338.836768195022,6185.936985911724,811745879.0983856,891.2243966406875,1.7192021237348344e+98,4.213899734508162e+98,3.882298940313855e+89,5.568538065000351e+89
2015-09-25,0.018854129756223137,0.0,21850.849579973707,3893722007.435033,161129.58571801975,1958434452.0313344,554801405.0042915,0.3512471472386036,1974.3575782811297,21.671808115043508,16638.055197323447,125498758.26106657,4325.214517198185,1992608674.211205,18212.28932859554,6175.857958778783,806868211.4812915,887.1851495451518,1.7299520053401257e+98,4.240248715499517e+98,3.903270767716924e+89,5.598618803495984e+89
2015-10-02,0.022594353439017695,0.0,21899.601716684054,3943738835.725539,156353.17622769432,1955361331.5273325,590776674.131546,0.3372933992475802,1978.9615784712612,20.927267709003708,16718.386982030606,123962703.53081283,4334.268228614723,2009692830.3170795,18182.916786144848,6195.271985751692,800491457.0484276,888.4266878525409,1.740286452431236e+98,4.2655794450444924e+98,3.9230920861215156e+89,5.627049320498823e+89
2015-10-09,0.02339538757684299,0.0,22135.18878113239,3928314334.169536,151625.52291034383,1887716590.921286,588804267.6379619,0.31085496771384635,1996.990102965647,19.466556593345288,16900.137937469095,121017650.6324085,4377.213965823359,1972696400.943561,18293.643755277983,6248.659639224681,766280651.2399833,897.1788484179915,1.7501964399758476e+98,4.289869802196052e+98,3.9417403012822767e+89,5.65379720817162e+89
2015-10-16,0.02486998250455691,0.0,22357.971404128934,3864247353.534926,146303.2912753467,1783164379.9401016,541214240.3324572,0.3140713528755441,2014.8424389015968,18.22251067815601,17078.247040945844,119568054.35285066,4428.093257227638,1928954726.984318,18419.28642092898,6281.87339309619,723191399.3505101,905.7597831248363,1.7596729810498138e+98,4.3130977594094374e+98,3.9591929592715754e+89,5.678830259939115e+89
2015-10-23,0.02353121065086951,0.0,22503.98567806631,3881462679.717199,142698.27413265343,1684030820.228317,487762974.8926021,0.28672204128167555,2032.8340897827372,17.301664137291034,17252.997737750182,119603817.5415146,4487.166049184175,1926504650.735454,18602.989583171526,6303.655157195408,700198888.1220748,915.5751901451375,1.768707109223833e+98,4.335241339373111e+98,3.975427699284239e+89,5.702116402795703e+89
2015-10-30,0.024251926231525243,0.0,22548.36171758519,3923224847.7559466,141445.0656414788,1654382255.8980694,436397851.96109515,0.3044772425217075,2049.011306240919,16.78544931212634,17409.051399018423,117858301.48849699,4546.1556047812,1926790198.381809,18821.00367313916,6311.702306225277,692576377.7515612,924.7189467947126,1.7772898675665456e+98,4.356278588052439e+98,3.990422224177296e+89,5.723623655049416e+89
2015-11-06,0.025910912048595962,0.0,22516.06238708444,3926674493.6491985,139849.82033325225,1648770086.959296,364096350.5654127,0.35087233893752723,2059.1988138674737,16.63525416537505,17511.526629662974,116259824.09614702,4583.7555485306075,1919069247.8578982,19017.173118370498,6303.195347840425,688723954.90593,930.9285218316936,1.7854123019466768e+98,4.376187558275381e+98,4.0041542825789404e+89,5.743320100660087e+89
2015-11-13,0.02496420551317933,0.0,22431.268509826532,3893865161.383544,137589.25921780616,1626515124.3112712,314356426.02405477,0.3668757594474217,2060.6687402330354,16.867103973018793,17541.50141363014,117946361.54320844,4596.180623941971,1889704554.7664084,19216.894798582493,6280.442867106929,690234807.5301011,933.0085648618592,1.793065457074655e+98,4.394946300026919e+98,4.0166016583384243e+89,5.76117387410474e+89
2015-11-20,0.022676215231476088,0.0,22322.868311340033,3851871654.9004116,135081.27838235535,1585270427.7425046,281992439.67104805,0.3876702089406008,2062.155115676816,17.01769886099384,17565.13700213648,120295065.06805712,4606.931324725449,1868140959.1897397,19327.656734172342,6267.400973543781,689336437.5194416,933.3017819750319,1.8002403743350593e+98,4.412532855139196e+98,4.0277421647923246e+89,5.777153152157517e+89
2015-11-27,0.023664598614796167,0.0,22211.14844287606,3793862129.532261,134265.28460989476,1570393102.7084918,263959541.9842394,0.3476880226557464,2061.8248353656622,17.11748769229302,17571.893834525592,119536115.31052426,4614.113153642364,1849764580.0600724,19367.05902518271,6253.714093771061,687233329.1688526,930.7109563345939,1.806928090744495e+98,4.42892525473621e+98,4.037553642038796e+89,5.791226149976765e+89
2015-12-04,0.02305235027866809,0.0,22050.219917620852,3904722343.8836293,135344.45597838832,1588820876.0199127,260218759.6135244,0.3543636482393895,2056.184061805836,17.54575505334898,17532.212455383786,121345949.39365728,4609.3471885912495,1903954584.5674512,19299.471237776106,6223.46222821141,701031629.6543658,923.8533576177679,1.813119638680784e+98,4.4441015185695734e+98,4.0460139562891354e+89,5.803361120176099e+89
2015-12-11,0.02313894962043635,0.0,21839.928356176257,3977859734.8823214,137064.2665307761,1546543285.9329677,252957045.42538875,0.3621683650932077,2045.6907484543738,18.29576403159625,17453.249441552358,122355295.13306814,4590.976795246416,1926630614.915784,19125.771523309828,6170.718987885322,709357187.6645236,913.162252333856,1.8188060460692295e+98,4.458039655476676e+98,4.0531010004299536e+89,5.813526353629447e+89
2015-12-18,0.02381188462709437,0.0,21635.510664386857,4021484722.551626,140603.85047566704,1515346888.6098142,245145426.64200842,0.4203635737184439,2034.2923035759661,18.83122248000707,17360.567691909408,124754232.27443217,4563.287772724163,1948170070.120294,18906.253831732436,6131.350500500672,710379757.6335899,903.848752939329,1.8239783369152172e+98,4.4707176646833576e+98,4.058792695518339e+89,5.821690181620149e+89
2015-12-25,0.025634054983360535,0.0,21442.904676271737,3884594955.9063754,141537.90046853534,1454650639.4613512,225701946.71200442,0.5388411261804853,2022.3973751945293,19.082988995787836,17250.250662189537,118107882.17182817,4530.606325435103,1882049405.879432,18674.29988633086,6114.237846087872,681335991.2037995,896.4268104018413,1.828627532033882e+98,4.482113537594274e+98,4.063066992805615e+89,5.82782097873547e+89
2016-01-01,0.02774703715047922,0.0,21150.206050570305,3915471080.2512484,143638.5507869501,1485710198.726807,221300778.768205,0.7203806330560734,2005.7994695324567,19.817948496128402,17099.800885101085,118110699.31906526,4484.360921499747,1915832119.9150848,18409.153405507554,6096.3669927223345,685349453.5280535,888.3789671534246,1.8327446499548473e+98,4.4922052600109566e+98,4.065901876223975e+89,5.831887166441972e+89
2016-01-08,0.02794884856622704,0.0,20703.262432658245,4226259735.596687,154474.4535466127,1653490561.799224,239039618.53111726,0.742648882539847,1978.3513116600202,21.088762854550716,16856.498094146336,127591974.79522994,4407.304544444706,2063725926.8081245,18033.382214098376,6039.236976556569,748790922.9038918,875.7126340305205,1.8363207078746776e+98,4.5009708144642606e+98,4.0672753649799356e+89,5.8338572168007e+89
2016-01-15,0.025557467661204793,0.0,20227.337391066132,4498282460.143603,165508.6193656114,1755665654.9639893,256190566.99995798,0.7660727173676087,1951.2951144068118,22.06839212249802,16622.726198581433,134913055.59448928,4331.849321740687,2177982642.0300364,17645.366497536223,5983.499889104336,806970324.1264637,863.4248621239844,1.839346722747026e+98,4.508388182888874e+98,4.067165516542929e+89,5.833699656754098e+89
2016-01-22,0.021943072263828443,0.0,19843.884981171686,4657772396.774565,176103.03607668783,1830342150.0997133,267738839.0286305,0.8344615265542004,1932.4315423272747,22.539144132436398,16457.50624453345,137347955.49280775,4274.467394040251,2229398342.2272816,17320.820707297244,5945.485479729463,843082518.6740234,854.2374762646346,1.8418137123739477e+98,4.514435349296121e+98,4.0655504296008996e+89,5.831383072365157e+89
2016-01-29,0.020967273688628992,0.0,19616.04551944376,4681957284.4451065,185723.92764196376,1818214547.6512723,273994191.20249546,0.763472206860293,1924.363023999812,22.379870492249765,16397.27342979191,135895554.01953012,4238.006578521264,2216485493.7359324,17125.289914890258,5936.820462457463,866455407.8184345,849.8914636832478,1.8437126965943477e+98,4.519090302687964e+98,4.0624082472963993e+89,5.826876113462411e+89
2016-02-05,0.020686205868165976,0.0,19468.374410679487,4693748617.379497,196687.0330849863,1774803620.4336784,281702325.6654209,0.7523485999872057,1921.4193957757795,22.197044224062466,16396.667329691667,132512533.4097989,4208.506430132578,2204427522.559225,16933.88048110961,5924.167609941087,886562996.719943,843.528562744631,1.845034698448183e+98,4.522331039909774e+98,4.057717160366872e+89,5.820147498141358e+89
2016-02-12,0.02063172946006568,0.0,19356.512549077102,4680383255.129901,200032.7716305825,1753185189.247137,285045352.07358736,0.7191595232291466,1920.888654152484,22.09617601600067,16414.469348090202,129517689.39612773,4187.311188763572,2180449340.3299165,16663.290059723724,5914.142831014666,893181630.9570653,836.6765936281587,1.8457707454499983e+98,4.524135568773211e+98,4.0514554106048086e+89,5.811166017726152e+89
2016-02-19,0.020070424311257364,0.0,19431.815882885454,4582935337.161726,190734.18269983906,1693356462.446751,273822545.9786457,0.7175609401070799,1934.6292226635933,21.11561101364246,16533.077842458442,123614102.43548366,4209.704314420556,2095897787.7521672,16538.605216679523,5957.851129994637,866768237.7429924,839.023568785565,1.845911870809467e+98,4.524481911046068e+98,4.0436012941323496e+89,5.799900541466705e+89
2016-02-26,0.01953671949387318,0.0,19571.344027532297,4493419601.419029,179121.9219748235,1636178382.9356842,263609464.19702303,0.7000922747052987,1952.5405498956366,19.92492572379843,16687.01346964937,117175183.08897662,4243.46003298754,2016667484.6955762,16519.65916275782,6008.003444967917,855729522.0229512,844.1399872615141,1.8454491147539596e+98,4.5233481056948195e+98,4.0341331649757845e+89,5.786320021670595e+89
2016-03-04,0.019299050562122562,0.0,19774.526552673295,4472875007.024223,172354.17316162895,1635676362.2494502,258263206.63955182,0.6772650429186751,1973.2471140784874,18.716001836725873,16864.81336531178,114720960.06494957,4283.4266463430395,1979338320.4285324,16589.478500797482,6061.13332408131,845232621.2617474,851.4017609840694,1.844373525828111e+98,4.520712212071529e+98,4.023029438556106e+89,5.770393498705285e+89
2016-03-11,0.01901112483944135,0.0,19989.24824869353,4338144289.467834,164964.80291686015,1607556966.2596087,255228896.720837,0.6456658170618108,1993.1196671006678,17.691580781278883,17047.706688295446,113877146.44560564,4319.47456381156,1931157616.6710777,16664.975353553877,6097.809606322403,821756367.7217484,856.6419680335896,1.8426761622549327e+98,4.516552313245295e+98,4.010268595343407e+89,5.75209010623945e+89
2016-03-18,0.01619381555065724,0.0,20189.9696392881,4186448958.657905,157083.2139533224,1583486611.0765755,249139459.16992158,0.6761256755186702,2012.4614200646884,16.64685339355441,17231.601896415454,113172359.95800823,4359.3284543805785,1884918765.979144,16709.470847315053,6129.21139260565,791857062.7199012,860.8362892323989,1.8403480932902417e+98,4.510846519328721e+98,3.995829184483201e+89,5.731379076448989e+89
2016-03-25,0.015948078591078343,0.0,20344.540480223135,3986105905.5125184,151808.36248676616,1559477726.6449494,235696143.38951352,0.7332968788990035,2028.2978841577474,15.8413240779755,17387.485849397253,105236604.4233209,4393.396177252605,1822615760.7087212,16697.52086600126,6151.6022115327105,758220120.4059985,862.5638553420433,1.837380400634747e+98,4.503572970933691e+98,3.9796898275770325e+89,5.708229745431467e+89
2016-04-01,0.015002949499915083,0.0,20454.527990941653,3890563095.3269567,151404.45369122227,1573939593.6339808,229666020.93904364,0.7300235860059301,2041.207503761174,15.32064676745662,17510.85860102149,100960356.64191258,4422.836850007728,1798353470.4129524,16628.985992650676,6170.54165537345,750298676.4716603,863.3174177685403,1.8337641798462928e+98,4.4947098426352245e+98,3.9618292224526674e+89,5.682611558624021e+89
2016-04-08,0.01639173752209027,0.0,20535.219797855043,3865394083.4532194,152962.0976565429,1564396858.4896147,225615949.8661399,0.6645107019070613,2050.930106589313,15.076123553024924,17603.079431057777,99163267.82304779,4442.271304357466,1794072753.6615806,16525.848278995792,6192.45345509442,747705277.2025466,863.8396069453852,1.82949054180463e+98,4.484235346559354e+98,3.9422261470686034e+89,5.654494076393807e+89
2016-04-15,0.017150069534563588,0.0,20673.98983470109,3870973394.184266,154048.3060903019,1560574463.1374516,223974079.73148233,0.6296792570094638,2060.250402871716,14.839784149273175,17690.079465513565,98425741.83514042,4451.423508908491,1800943926.874236,16563.405253528137,6222.867457590819,754814526.9756544,867.9623420948419,1.824550614161892e+98,4.472127735942716e+98,3.920859463375156e+89,5.623846979582123e+89
2016-04-22,0.01792685701214973,0.0,20759.23328135527,3871838846.024783,156151.7209668483,1540955089.7583227,219478450.19488516,0.637722313407985,2067.743912278578,14.6788669139118,17755.861244160074,98100372.00665483,4446.894986569403,1825116026.7958307,16642.079418634,6237.639317330257,759503514.4063859,871.4594355301773,1.8189355428832067e+98,4.458365308903192e+98,3.8977081214132095e+89,5.590640075386068e+89
