,vix_Volume,infectious_daily_infect_emv_index,hsi_Close,trade_Trade Policy EMV Fraction,sp500_Close,sp500_Volume,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,ftse_Volume,hsi_Volume,n100_Close,n100_Volume,Overall EMV Tracker,GPR,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2000-03-24,,0.4696734776801206,16395.706768025313,0.03031304864466627,1448.352837047939,1017222403.8415426,23.089479971292754,10782.655076381752,185218483.73420054,3965.5295573402796,1652062461.8087702,18846.542075580965,0.0,6407.829684058387,1022290432.597349,0.0,1029.0735419428488,0.0,26.117866966630903,26.232722347623056,100.37781294002313,72.6236228730641
2000-03-31,,0.47551135130875244,16373.659434729114,0.03021619854734603,1446.7569318143378,1018836705.3395814,23.098280599537958,10778.715882541102,186460868.77536952,3939.4550151333074,1657634211.188352,18730.754476856157,0.0,6404.584630379818,1020035049.4221507,0.0,1029.5817744638448,0.0,26.12398059306148,26.715134068289792,99.74425897317607,72.26883176874568
2000-04-07,,0.4813724851324181,16351.30831424151,0.03011970274985339,1445.1181426006028,1020521012.7960202,23.108699791056594,10774.725626767146,187716674.89626074,3913.179940166063,1663347493.2493808,18615.138719867733,0.0,6401.250448870297,1017899077.29806,0.0,1030.047059385895,0.0,26.1313114197148,27.197232603425572,99.11059954377333,71.92191151934722
2000-04-14,,0.4872648855806333,16328.634728375928,0.030023549879404567,1443.4371820390822,1022272513.6247078,23.120797993320863,10770.683104548134,188985092.3185613,3886.7003905056786,1669195771.191521,18499.702013260354,0.0,6397.824270024313,1015878073.3704457,0.0,1030.469849908979,0.0,26.140178099881062,27.679256750313815,98.47766415277539,71.58262594614735
2000-04-21,,0.49319605885882206,16305.616946563583,0.029927737446649016,1441.7146591728774,1024087795.3416852,23.13462105933272,10766.586192721996,190265126.0068712,3860.0114529331827,1675170707.972486,18384.443144899706,0.0,6394.3029593524,1013967380.0709414,0.0,1030.8507281705304,0.0,26.150890629960852,28.161399814408984,97.84644284469897,71.2509115141372
2000-04-28,,0.4991725389998267,16282.232110161727,0.029832272154202925,1439.9512224857533,1025962913.9286861,23.15019169608486,10762.432329907742,191555613.24045005,3833.10859593209,1681262038.7128515,18269.35215981396,0.0,6390.683618257977,1012161857.7118126,0.0,1031.1904274899125,0.0,26.163728586763057,28.64381198712202,97.21813570468426,70.92686768934853
2000-05-05,,0.5051999744125278,16258.459554652814,0.029737166610512126,1438.1476481761138,1027893444.4931257,23.16751165587624,10758.219172106432,192855218.1842637,3805.9880950787215,1687457614.0787375,18154.414246463195,0.0,6386.964224000147,1010455599.5160004,0.0,1031.4898653554962,0.0,26.17892071786485,29.126596554845683,96.59417264144165,70.6107409181513
2000-05-12,,0.5112828304761372,16234.28130836266,0.02964242425260944,1436.3047975029508,1029874617.099697,23.18656125337518,10753.94446505198,194162407.75121832,3778.6469720591654,1693744379.3977501,18039.611642967368,0.0,6383.143499034185,1008842123.3333259,0.0,1031.7500871886357,0.0,26.196629994263887,29.60980013170606,95.97616334031288,70.3029065737446
2000-05-19,,0.5174235356152138,16209.682125661855,0.029548034273698676,1434.4236785932649,1031901525.1543753,23.20729126864109,10749.606844678447,195475546.408761,3751.082931370889,1700109118.4906392,17924.923097663486,0.0,6379.220957070897,1007314556.1317128,0.0,1031.9721938056866,0.0,26.216946727125993,30.09339695344762,95.36575711512094,70.00385248536143
2000-05-26,,0.5236229105177876,16184.651459119705,0.02945396973371215,1432.5055217957618,1033969295.9939047,23.229622173833764,10745.20619769281,196792937.57890597,3723.294927047461,1706538698.6194499,17810.325219463717,0.0,6375.197144970914,1005865636.3814454,0.0,1032.1573381548833,0.0,26.23988852394229,30.57726770780609,94.76444448738006,69.71416622541977
2000-06-02,,0.5298817131219132,16159.185164330702,0.02936019106566153,1430.5517694193243,1036073201.5842965,23.253450483964592,10740.743419421298,198112825.07632723,3695.2834113693043,1713020110.3950908,17695.793917192826,0.0,6371.073826164104,1004487887.4398066,0.0,1032.3067509105363,0.0,26.265404121433196,31.06117479586085,94.17335853880066,69.4345278656377
2000-06-09,,0.53620018252289,16133.288079414317,0.029266668561759957,1428.5641982639231,1038208498.3292872,23.278647962089604,10736.221248634425,199433376.97508916,3667.0511210794616,1719539837.3008976,17581.306727108662,0.0,6366.85413252802,1003173206.3398851,0.0,1032.421852045483,0.0,26.293377907332264,31.544736747903816,93.5931411279617,69.16571015246302
2000-06-16,,0.542578996427114,16106.973308366269,0.02917338990990635,1426.5448365123814,1040370295.9777472,23.305063928965968,10731.644160219483,200752687.16273084,3638.6024034286734,1726083527.783969,17466.842110113248,0.0,6362.541893189593,1001912368.7259755,0.0,1032.5041928527858,0.0,26.323632557514454,32.02740482280056,93.02392265505725,68.90858744677162
2000-06-23,,0.5490174295406364,16080.259139356096,0.029080362794816732,1424.4958998933027,1042553776.1076155,23.332524532310625,10727.01826623857,202068820.35928234,3609.9425176031878,1732636409.4632857,17352.377406445255,0.0,6358.141380469705,1000695578.5841043,0.0,1032.5554016116173,0.0,26.355929053206577,32.50844379605175,92.46540856161333,68.66415249574727
2000-06-30,,0.5555141370797119,16053.168681491221,0.028987618345379596,1422.4197978535292,1044753954.4028231,23.360832702449787,10722.351986118572,203379783.61662027,3581.07744470393,1739183423.2466047,17237.888745746917,0.0,6353.657435618132,999512738.3304913,0.0,1032.5771861041503,0.0,26.389964144341807,32.98691542468336,91.91703788772583,68.43353907676338
2000-07-07,,0.5620655196828066,16025.73054608397,0.028895213055263665,1420.3191720278903,1046965493.606786,23.389765482132624,10717.657029688158,204683502.85712346,3552.0136048126924,1745708822.7606742,17123.349426660396,0.0,6349.095778958356,998353512.6352153,0.0,1032.5713549934642,0.0,26.4253653462765,33.46166079802635,91.37816980808101,68.21804849783096
2000-07-14,,0.5686613714325781,15997.97931192449,0.02880322298289897,1418.1969740897468,1049182393.0902218,23.419071340563367,10712.949065729328,205977847.49364161,3522.7581153047336,1752196066.2158191,17008.727301514202,0.0,6344.463553430767,997206980.5466248,0.0,1032.5398492532163,0.0,26.461683418966174,33.9312762253557,90.84824415523711,68.01917823663696
2000-07-21,,0.5752868951420511,15969.95500827647,0.02871174524427796,1416.0564632466337,1051398609.9849987,23.44846714996928,10708.248217332952,207260777.229732,3493.318656152824,1758628667.2456706,16893.982189815542,0.0,6339.769337880305,996061565.7979702,0.0,1032.4847614183807,0.0,26.49838193381447,34.39407601118742,90.32686945350575,67.83865319401158
2000-07-28,,0.5819245434581753,15941.699953757114,0.028620903598676348,1413.9011158405108,1053607981.3263351,23.477634547421506,10703.579311296146,208530341.21328148,3463.70276996208,1764989307.386016,16779.06370992233,0.0,6335.02319253653,994904929.7148554,0.0,1032.4082962493148,0.0,26.534822796871545,34.84803491480592,89.81384057157638,67.67846626704525
2000-08-04,,0.588554296019449,15913.256571456013,0.028530852817040975,1411.7345815273893,1055804208.7954849,23.5062160770841,10698.972984118605,209784656.9742456,3433.917024137626,1771259989.3472931,16663.90966023439,0.0,6330.237026926817,993724319.4915437,0.0,1032.3127149256425,0.0,26.570245664462384,35.29070029286862,89.3091193013215,67.54094265676954
2000-08-11,,0.5951523665949657,15884.666891242077,0.028441773013305038,1409.5607066901894,1057980828.9051868,23.53380788558853,10694.467897025977,211022030.65210095,3403.966622131697,1777422434.0753834,16548.44528157304,0.0,6325.4252156241855,992506841.5012779,0.0,1032.2002122981041,0.0,26.603737933242385,35.719058834364034,88.81282642147183,67.42885363952992
2000-08-18,,0.6016899153189597,15855.97124552174,0.02835387692650927,1407.3832902634845,1060131927.6728349,23.55995472924655,10690.112775786478,212241191.01086032,3373.8539323303316,1783459797.408282,16432.581224900765,0.0,6320.60487840414,991240355.4651887,0.0,1032.0725482954551,0.0,26.63419023490579,36.12933658793209,88.32528792525893,67.34562428074011
2000-08-25,,0.6081311084254019,15827.202772932338,0.02826742829795206,1405.2052886642584,1062253736.5503929,23.584155202515273,10685.967929685718,213441633.9644825,3343.574052626745,1789360043.8063173,16316.208415312207,0.0,6315.7954354898175,989915824.0565103,0.0,1031.930197451824,0.0,26.66023030278879,36.51670630676379,87.84712174868233,67.29570848352121
2000-09-01,,0.6144305530504155,15798.377138503543,0.02818277223576168,1403.027257388022,1064347698.9158118,23.605882560741914,10682.107221636134,214624297.37237507,3313.106394104654,1795121618.5501316,16199.190882904964,0.0,6311.016600223383,988531664.2815143,0.0,1031.7707161584733,0.0,26.680126351594605,36.87488336855601,87.37927292215899,67.2852392107057
2000-09-08,,0.6205306367016825,15769.475852211734,0.028100381576531094,1400.844440473733,1066425925.5939244,23.62463118562042,10678.619640970517,215792764.45332864,3282.400249506635,1800763329.6934483,16081.359562517428,0.0,6306.283887564236,987102029.5924373,0.0,1031.5858736317136,0.0,26.691653155024046,37.1956458509034,86.92276272003723,67.32307771568247
2000-09-15,,0.6263555650314588,15740.420740325399,0.02802091679090267,1398.641714126255,1068519673.9354329,23.640010702076893,10675.607365870932,216955039.95226175,3251.3529627412127,1806341035.0189292,15962.51511484163,0.0,6301.599346936684,985672946.2081331,0.0,1031.3567531625806,0.0,26.691929725538902,37.46849960778304,86.47762325425741,67.42229467651926
2000-09-22,,0.6318083340672896,15711.039034504673,0.02794526913255639,1396.3858339048297,1070691795.2082205,23.65191937715565,10673.173129852628,218126007.25249186,3219.784487427445,1811974968.3038948,15842.464170063937,0.0,6296.935368932083,984352417.8520954,0.0,1031.0466113763978,0.0,26.677290107892137,37.68120848033634,86.03995912864431,67.6016590414462
2000-09-29,,0.6367769493961553,15681.04899413972,0.027874485632630158,1394.0162483454199,1073051447.7349828,23.660845912566568,10671.382925161952,219330367.84042794,3187.4259132449806,1817886071.7527208,15721.124739170291,0.0,6292.21169065822,983353406.6228142,0.0,1030.5939300811237,0.0,26.643379073444827,37.82301636359892,85.59531878040318,67.88530322850995
2000-10-06,,0.6411592855258602,15650.138063270952,0.02780936326099554,1391.442740075729,1075758426.6553462,23.668182709942,10670.179623816308,220603296.44448847,3153.979907499004,1824418534.2997992,15598.757158421207,0.0,6287.274342872381,983034782.9002918,0.0,1029.915374208645,0.0,26.58589398227071,37.89423891733048,85.10592878960423,68.29550181666797
2000-10-13,,0.6451410952699309,15603.340177132508,0.027738370375611027,1387.3362229864913,1079890855.9631438,23.707115421723095,10667.257065548934,221882179.51478755,3113.9456756237078,1832416164.6982582,15491.077183233643,0.0,6277.688835094316,987377295.340858,1644.1807560709453,1027.653242567913,0.0,26.531690165580635,37.99511096521864,84.28758654527063,69.17273747380486
2000-10-20,,0.6487442150652397,15554.900077015116,0.02766271326993134,1383.1018687363937,1084119735.1450455,23.744403427488955,10664.468688228964,223151985.6653543,3073.637664282484,1840385704.2398186,15385.989191120994,0.0,6267.635472829906,992313108.3936306,13444.3880346061,1025.2364598500837,0.0,26.466846166523794,38.09440000921884,83.39474100509115,70.06454912942918
2000-10-27,,0.6520199541840548,15504.88373762453,0.02758151091495913,1378.7462322935407,1088439408.0055628,23.780274187051837,10661.721771118151,224413179.06498045,3033.1614806729067,1848299493.092967,15283.616352128702,0.0,6257.09445252077,997831292.9130737,48780.08876891099,1022.6710280281352,0.0,26.392570385954414,38.19399942825947,82.43051617384734,70.95327608056186
2000-11-03,,0.6550024046793224,15453.32525350279,0.02749426965507982,1374.2773677231373,1092839509.4744663,23.815041805224748,10658.94689710629,225664589.21136543,2992.601509691525,1856119570.686646,15183.992955169995,0.0,6246.05108409144,1003895776.3819102,124550.4669541614,1019.9617805853685,0.0,26.310455779841806,38.292087344885324,81.40545530166185,71.82539877311079
2000-11-10,,0.6577103146357473,15400.206236256276,0.027400777496274023,1369.7056519985172,1097305084.3559973,23.848975755963007,10656.103708939172,226902817.7105553,2952.0240965750836,1863798986.1506753,15087.084424600578,0.0,6234.500936507223,1010438848.134392,260661.74856125456,1017.1128122037569,0.0,26.22242390295328,38.38584274172642,80.33480118377325,72.67197455479005
2000-11-17,,0.6601655238759349,15345.436015990037,0.027301072409666522,1365.0413924006573,1101814400.9472268,23.88237160636239,10653.16693805836,228122293.1628789,2911.466543315577,1871278162.1523108,14992.793306068774,0.0,6222.445733241809,1017353637.7932508,478793.4748302351,1014.1262996052735,0.0,26.13061090820286,38.47468798866773,79.23615377109346,73.48848694109078
2000-11-24,,0.6624039290353372,15288.850374453004,0.027195455179021426,1360.2946703372597,1106338390.3217323,23.91552247604776,10650.128274376553,229315320.1470117,2870.9347672157223,1878480879.7901056,14900.959742720735,0.0,6209.88763583498,1024524105.1215546,803007.3075499391,1011.0026680946681,0.0,26.037253733946752,38.563391853296366,78.12764918809829,74.27430745232684
2000-12-01,,0.6644499675909441,15230.239413902962,0.02708467640645342,1355.4755238329183,1110840928.4037025,23.948717597889708,10646.991685938758,230472182.33871323,2830.410030632469,1885322480.6770978,14811.36842171426,0.0,6196.825694602347,1031859887.8515064,1257996.78321065,1007.7421402930859,0.0,25.944620540390297,38.664343516820395,77.02680112682535,75.03192804571408
2000-12-08,,0.6663246360035535,15169.365628178015,0.026970506042198247,1350.5921103569958,1115282637.2229812,23.982322555439982,10643.75915956434,231582855.98305684,2789.8523830372333,1891717864.0308015,14723.742366926852,0.0,6183.248523895524,1039296475.0982987,1867086.9039365875,1004.3446173303021,0.0,25.855012935058816,38.79851228237059,75.95009078969993,75.76608687112086
2000-12-15,,0.668059047574493,15105.954841667593,0.026855554844508463,1345.6478974767417,1119632875.3965194,24.01693675830281,10640.406302671649,232640478.65410253,2749.2049886796854,1897591368.6385572,14637.732163601004,0.0,6169.1255702799035,1046796150.2956303,2651486.13797856,1000.8080128059238,0.0,25.770825491114813,38.99493600785423,74.91323979582145,76.4828857959653
2000-12-22,,0.6696905842431595,15039.694537864234,0.02674278048382538,1340.640414837496,1123877048.9160795,24.053454087957135,10636.859877702049,233642663.23856845,2708.402588693054,1902887008.943727,14552.919824621857,0.0,6154.402144621731,1054347525.4563452,3625404.669088411,997.1277559770738,0.0,25.694579845455642,39.28901315112631,73.93182568013879,77.18898274152328
2000-12-29,,0.671260797429835,14970.265552078252,0.02663515278905491,1335.5594700991148,1128034651.4056704,24.093150196097604,10632.963309458659,234595464.27757207,2667.3814619688956,1907587351.157085,14468.826009089926,0.0,6139.006180261412,1061972161.5568798,4801526.107817562,993.296589535838,0.0,25.6288514508919,39.71998451162495,73.02176987611391,77.89092836324973
2001-01-05,,0.6728007592962697,14897.371514615548,0.026535330045765988,1330.3904385772382,1132141366.4568536,24.137246966586737,10628.497661326677,235507161.55666828,2626.088848190584,1911693281.3407962,14384.92702511925,0.0,6122.86255706237,1069701467.1580728,6196388.296951445,989.3060841251273,0.0,25.576046090420732,40.32794157452452,72.1992519754068,78.59470105787308
2001-01-12,,0.6743270819105481,14820.817202345368,0.026445622121546296,1325.1206764093704,1136230289.7164655,24.186629469694974,10623.234077919262,236384296.78102386,2584.503560868421,1915210653.9139984,14300.710816105799,0.0,6105.914045649794,1077562815.388177,7831099.305110727,985.1492196923533,0.0,25.53805621053651,41.150651925857765,71.4797735966097,79.30544778729401
2001-01-19,,0.6758547490833278,14740.557492548664,0.026367997004814712,1319.7427133349024,1140322708.6596036,24.241879393407718,10616.963817542395,237229196.8427942,2542.6498388628547,1918140802.9057045,14215.743802661838,0.0,6088.133785984031,1085570084.9914794,9728190.747077834,980.8225789830256,0.0,25.515929450774944,42.220514196753506,70.87641895037271,80.02736588461806
2001-01-26,,0.677389895082751,14656.673311120112,0.026303862740224688,1314.2550931850815,1144430899.0301669,24.303331734276473,10609.51742799727,238041214.73802456,2500.5909369600877,1920487455.2913923,14129.72581049028,0.0,6069.524106946494,1093716008.182631,11905921.322422076,976.3260358726276,0.0,25.50968548802962,43.56204134209561,70.39759118001848,80.76367173273056
2001-02-02,,0.678940432168669,14569.360529289439,0.02625341642416704,1308.6608846140127,1148560370.4458995,24.371086503045905,10600.768293247667,238816925.78419352,2458.4130706840315,1922262020.095908,14042.515616986302,0.0,6050.110373326184,1101979834.5236735,14375271.301891034,971.6626154866445,0.0,25.518345821290737,45.190227655198136,70.0448375506503,81.5166044571306
2001-02-09,,0.6805076967114911,14478.886661687206,0.026215736128944934,1302.9659956229416,1152712758.3778667,24.445016419943077,10590.623808534172,239551387.02098712,2416.2172036314378,1923486719.4962916,13954.075832225251,0.0,6029.929024111403,1110332476.8754444,17140948.272579353,966.8374343094409,0.0,25.54015906817057,47.11003538990665,69.81150233820024,82.2874480185169
2001-02-16,,0.6820861531486409,14385.593344508126,0.02618923801584323,1297.1809111679147,1156889838.206883,24.52468576660493,10579.039662001089,240239834.26179495,2374.1221178806886,1924192544.8896346,13864.444521271327,0.0,6009.031423275369,1118747934.2026668,20205123.13486638,961.8587711569799,0.0,25.572917031678415,49.31700772190111,69.68285296471761,83.07661167681714
2001-02-23,,0.6836783551128471,14289.909820689276,0.026171996413737193,1291.3205398949215,1161089937.5593894,24.609419883490578,10566.017383595427,240877670.4359088,2332.2665555726912,1924408781.2845857,13773.746167783622,0.0,5987.482419947373,1127207040.784958,23570026.15382455,956.7389992495845,0.0,25.614243261064477,51.798665161571435,69.63805178191761,83.88377521417091
2001-03-02,,0.6852880586492626,14192.323492440513,0.026162049495997722,1285.4028747205812,1165299214.9946563,24.698335285746943,10551.5999153524,241458282.2198824,2290.7986004559716,1924148450.6949642,13682.185327831758,0.0,5965.355589917131,1135692952.185462,27236244.973074593,951.4943215674822,0.0,25.661794400371786,54.536243732721545,69.6535853823693,84.7080764054429
2001-03-09,,0.6869350088991066,14093.33966539762,0.026157741454501785,1279.448658124233,1169499648.365061,24.790329567263115,10535.871526140032,241975156.38553905,2249.8694792611204,1923418169.4787762,13590.022864698507,0.0,5942.726148284538,1144187959.8096983,31202888.69562666,946.143627530373,0.0,25.713358941387117,57.506388128736205,69.70725157153966,85.54829467234316
2001-03-16,,0.6886439388625112,13993.43525434624,0.026157575536514856,1273.4788832642437,1173676136.0708065,24.884176229740294,10518.944007018164,242423272.81684318,2209.6185109882263,1922232802.468931,13497.52369873806,0.0,5919.665000401475,1152677893.5512106,35469642.31569929,940.7065283896841,0.0,25.76687108257039,60.68255123125742,69.7815594284062,86.40294171798224
2001-03-23,,0.6903938522425784,13893.045769660388,0.02616013761934817,1267.5144460152821,1177818164.711987,24.97859766620471,10500.95064646483,242799769.9035576,2170.174840262598,1920617052.4518344,13404.944309752198,0.0,5896.241311454515,1161149617.9603639,40030523.68191509,935.2029102323766,0.0,25.82038773269594,64.0360580884896,69.8655537220601,87.27014742436268
2001-03-30,,0.6921410777344911,13792.581885774845,0.02616406811203919,1261.5774239722891,1181910201.1066554,25.072233814323617,10482.054487469468,243102420.2742529,2131.6624926349,1918591294.0820591,13312.541209341625,0.0,5872.528975905906,1169570757.3971782,44870220.76053047,929.6537453301786,0.0,25.872069439235677,67.53688962444932,69.95488581017366,88.14732493985962
2001-04-06,,0.6938116213662376,13692.42012798312,0.02616800156340236,1255.6914374779246,1185917327.3059058,25.163626850503146,10462.445478953552,243326359.53345245,2094.19982641914,1916147607.6265001,13220.553029004033,0.0,5848.611089144457,1177869592.3181589,49963634.01496477,924.0817631359413,0.0,25.9201918533729,71.15428459409834,70.05046888899267,89.0306783654324
2001-04-13,,0.6953331092620337,13592.889204198646,0.0261704708314598,1249.880945354737,1189804682.7258384,25.251312491640512,10442.325334746354,243468174.746246,2057.902320414944,1913281135.2667282,13129.212315329503,0.0,5824.57787737067,1185960460.3845181,55281963.586902805,918.5108537644264,0.0,25.963198711612705,74.85726628176259,70.15631185532706,89.91469608245252
2001-04-20,,0.6966709037426241,13494.25458314541,0.02616997147916006,1244.1697281703666,1193548578.509841,25.333878392914958,10421.893789112615,243527211.40075776,2022.8779219375756,1909999540.0055351,13038.751368643185,0.0,5800.5180807955,1193777172.0732422,60798804.02408068,912.964710654586,0.0,25.999782957968197,78.61517687363532,70.27735012244707,90.79185910040964
2001-04-27,,0.6978516222933195,13396.69971264906,0.026164968362327977,1238.5794689876286,1197132295.781893,25.410052850715005,10401.331380539437,243504912.33686545,1989.221302931224,1906308439.6462073,12949.397585009483,0.0,5776.515108993992,1201269147.129985,66487345.82347625,907.4654048943397,0.0,26.028969290215667,82.39824680993263,70.41803578525608,91.65273291252167
2001-05-04,,0.6989200099680396,13300.346046280007,0.026153989692217716,1233.12960185208,1200548808.8255196,25.47874538482649,10380.79566385434,243404430.2083413,1957.0140455246421,1902219717.0464447,12861.368586264125,0.0,5752.648325567213,1208397850.89182,72320179.34886192,902.0331731227496,0.0,26.050174490806942,86.17818187284895,70.58180802897441,92.48650740868348
2001-05-11,,0.6999324024455522,13205.271869753802,0.026136056831958836,1227.8365646271284,1203806479.9333203,25.539091582450705,10360.417519101466,243232362.73703563,1926.3257111756052,1897756399.8358421,12774.853514679273,0.0,5728.9903606713715,1215138496.7594237,78271463.98478542,896.6858802643967,0.0,26.063228636408056,89.92873486192762,70.77114139833621,93.2819760137466
2001-05-18,,0.7009238739275637,13111.507625007876,0.026110794752063248,1222.7112788479953,1206926644.9754584,25.59056770271738,10340.288894285488,242998157.05468792,1897.2022463177025,1892956836.686877,12689.975009546226,0.0,5705.60140527999,1221480204.136337,84317523.73428969,891.4375442521185,0.0,26.068351131025196,93.62620915866911,70.98771663004094,94.02882761512944
2001-05-25,,0.7018970953858066,13019.043618847205,0.026078357010557923,1217.758986439738,1209932940.5303378,25.63293519786088,10320.467752489547,242712335.5018344,1869.6575990125136,1887864255.239885,12606.784884454539,0.0,5682.527309781509,1227419529.7196763,90434742.68833064,886.2980619994021,0.0,26.0660913656568,97.2498107541122,71.23236681935397,94.71894416356669
2001-06-01,,0.7028324570951255,12927.843445012437,0.026039254018889624,1212.97981741318,1212851028.2505264,25.666232709064403,10300.98732490492,242387367.76132125,1843.6727259582285,1882524221.6082573,12525.274847577612,0.0,5659.7979726743715,1232954049.054586,96598295.46285556,881.2733941404003,0.0,26.057246459897012,100.78178767872772,71.504869835639,95.34737117491275
2001-06-08,,0.703699018019643,12837.858130291575,0.025993990071176705,1208.3710335710591,1215707607.1376762,25.690639984682687,10281.875293664822,242036579.92008066,1819.2024989950805,1876980654.7121427,12445.408431698788,0.0,5637.4338294007075,1238088149.1663651,102785344.71710315,876.3671815070144,0.0,26.04276546565885,104.2073514851814,71.80385738064214,95.91270185187116
2001-06-15,,0.7044510972566669,12749.063636077617,0.025943153857426182,1203.9300916522382,1218527304.3367178,25.70634917550255,10263.172288065245,241672018.04447147,1796.1901895452297,1871278041.2970657,12367.172750374642,0.0,5615.455419360236,1242829937.191789,108978878.63811772,871.5823626007103,0.0,26.023648705259625,107.5144491894589,72.12703750058589,96.41678710394959
2001-06-22,,0.7050426990297245,12661.480886129024,0.025887591362829646,1199.655831275508,1221324604.5034406,25.713514854349956,10244.936000528021,241301933.7857746,1774.577215511087,1865451906.4712236,12290.599631895548,0.0,5593.89025747049,1247186114.988875,115165064.53129928,866.9221268520616,0.0,26.000851954231212,110.69354644255661,72.4717151194195,96.86393185532437
2001-06-29,,0.7054260521533986,12575.192616928933,0.025828655248879506,1195.5484792336465,1224101324.7515335,25.712256461435345,10227.24215262603,240929863.65096927,1754.304497811635,1859523943.2177372,12215.743748248171,0.0,5572.777099101821,1251164826.766752,121332386.49514279,862.3914172294596,0.0,25.97520270821072,113.73758077010713,72.83552151452375,97.2597733338243
2001-07-06,,0.7055435247108344,12490.319148157883,0.025768649846011665,1191.6088006737064,1226846907.223821,25.702618875026907,10210.17578603485,240555347.43415108,1735.309364442538,1853502886.9694858,12142.65557070058,0.0,5552.159667354698,1254779522.082594,127469805.46650808,857.9966205915732,0.0,25.947340474446246,116.64215103745197,73.21700211869317,97.61008454935441
