,trade_Trade Policy EMV Fraction,vix_Volume,infectious_daily_infect_emv_index,hsi_Close,sp500_Close,sp500_Volume,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,ftse_Volume,hsi_Volume,n100_Close,n100_Volume,Overall EMV Tracker,GPR,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2000-04-28,0.033755274261603366,0.0,0.7628571428571428,15329.892334,1457.1280027999999,1007000000.0,26.394000400000003,10919.6859374,220188000.0,3589.3100098000004,1577784000.0,18175.9320314,0.0,6261.54992675,978153000.0,0.0,1027.3179931999996,0.0,43.42907333374024,31.83777511745324,82.57421586475193,54.06178805128107
2000-05-05,0.011527377521613832,0.0,1.06,15494.484863499998,1434.3679932,940140000.0,28.861999800000003,10602.676171800002,178064000.0,3655.6800291999994,1380768000.0,18421.2197265,0.0,6249.1499024999985,903225000.0,0.0,1054.4639892,0.0,43.378399104767226,34.09488716051248,124.1836861703896,61.23821834398226
2000-05-12,0.02524271844660194,0.0,0.9242857142857144,14820.69018575,1409.6260255999998,900480000.0,28.162000199999998,10532.7,171992000.0,3399.8820312000007,1353574000.0,17597.2582034,0.0,6194.039941399999,926447400.0,0.0,1051.1320069999997,0.0,41.204251392203574,37.27864467584137,177.1657238968695,67.2616929014713
2000-05-19,0.02524271844660194,0.0,0.20714285714285716,14734.051757799998,1442.0719970000002,858440000.0,24.516000199999997,10783.244140400002,171358000.0,3479.2979982,1300800000.0,17231.7539062,0.0,6208.1400388,804060800.0,0.0,1058.2499756000002,0.0,37.8623365803399,40.60355393580128,223.46084964482367,71.6601793311084
2000-05-26,0.025,0.0,0.7342857142857143,13995.1300782,1386.634009,919660000.0,25.048000000000002,10424.6658202,176316000.0,3133.8319824,1533036000.0,16201.0281252,0.0,6137.779980599998,920595400.0,0.0,1013.6180053999999,0.0,34.308361053466804,43.15060307881635,245.00958401488396,73.96164524025373
2000-06-02,0.011527377521613832,0.0,0.0,14581.024219000004,1442.279999,981800000.0,22.7775005,10624.1049805,178305000.0,3503.190002250001,1618635000.0,16460.2304688,0.0,6453.9749755,1093258000.0,0.0,1054.0340088,0.0,31.31733280596989,44.000780243310786,229.2427701619475,73.93510597313852
2000-06-09,0.022670025188916875,0.0,1.0142857142857142,15939.732178000002,1463.0899902,856720000.0,22.6299994,10729.3019534,157590000.0,3716.042041200001,1431642000.0,17076.616015800002,0.0,6507.539941599999,800583600.0,0.0,1072.5420168,0.0,28.941466272614754,42.547770656301985,185.55254145797196,72.3137678214783
2000-06-16,0.02524271844660194,0.0,0.3457142857142857,16023.9562502,1465.8339842,980380000.0,21.33,10607.6240236,173516000.0,3724.2180175999997,1401582000.0,16641.3976562,0.0,6486.219921999998,764031400.0,0.0,1074.5800048,0.0,27.052277498261976,39.436047899180856,128.82135382918003,70.07188481385958
2000-06-23,0.0213903743315508,0.0,0.6614285714285714,16056.558007799998,1466.947998,966620000.0,21.291999800000003,10454.3220702,176908000.0,3865.388037,1526464000.0,16955.640234399998,0.0,6460.039941399999,707171000.0,0.0,1075.0759764000004,0.0,25.521282527772147,35.62278264193155,73.93166320179434,68.18371097886894
2000-06-30,0.02843601895734597,0.0,2.082857142857143,16203.1359374,1451.5340090000002,1119440000.0,20.756000600000004,10484.233984199998,179726000.0,3734.2260254,1614098000.0,17292.3164064,0.0,6329.140039,835890400.0,0.0,1073.0900146,0.0,24.21999740600586,32.06514555453822,35.76592550203761,67.62350034509289
2000-07-07,0.022670025188916875,0.0,0.7628571428571428,16430.909961200006,1462.83502175,837550000.0,20.2875,10540.42993175,133780000.0,3772.3325195,1228092500.0,17440.2738282,0.0,6437.4,789559200.0,0.0,1070.9120362,0.0,23.044711222453046,29.525076753293988,24.718805932787827,69.08938319812414
2000-07-14,0.025,0.0,0.31428571428571433,17437.25,1491.047998,961560000.0,19.964000600000002,10751.798047,157406000.0,3883.1339842,1689320000.0,17319.7941408,0.0,6482.3200194,850268200.0,0.0,1083.1479982,0.0,21.990805245121226,27.983594139727842,33.233806803543544,72.17499485158038
2000-07-21,0.0213903743315508,0.0,0.1357142857142857,17733.009765799998,1492.3899655999999,951320000.0,19.346000600000004,10763.5398436,179326000.0,3954.205957,1559520000.0,17006.7402345,0.0,6457.7799804000015,748007400.0,0.0,1082.2659914,0.0,21.078433786647242,27.22648506167771,49.26663970045862,76.19784687608539
2000-07-28,0.03260869565217391,0.0,0.3614285714285715,17457.8558596,1452.1380127999998,1044380000.0,19.883999800000005,10599.7740236,170856000.0,3726.6520022,1649392000.0,16328.7796878,0.0,6369.3800782,806379800.0,0.0,1073.056006,0.0,20.32775115966797,27.03953686698152,60.7730162096869,80.47545084226302
2000-08-04,0.038391224862888484,0.0,0.33285714285714285,17143.159765800006,1444.6239991999996,987480000.0,19.98,10658.158203,160594000.0,3572.5939941999995,1519714000.0,15903.0302736,0.0,6363.319922,824008600.0,0.0,1074.65,0.0,19.745648745074902,27.20853690347721,58.85885931993316,84.25036271468862
2000-08-11,0.02524271844660194,0.0,0.3742857142857143,17333.742187599997,1473.4159912,935460000.0,18.948000399999998,10937.2578126,167130000.0,3665.9200194,1396370000.0,15990.1140626,0.0,6386.339941599998,769151400.0,0.0,1089.6139892,0.0,19.285966196778162,27.648056593674077,47.230937630105835,86.46531603374375
2000-08-18,0.0213903743315508,0.0,0.4342857142857143,17451.5500002,1488.7260012,870660000.0,17.6819996,11070.7298826,160092000.0,3760.3160644,1375070000.0,16249.950194999998,0.0,6497.880078,817433200.0,0.0,1107.4860107999998,0.0,18.8892802369425,28.78780365876691,32.74623114166436,85.98808873376154
2000-08-25,0.03424657534246575,0.0,0.15571428571428572,17454.719922,1503.6679932,788820000.0,17.154,11147.7960938,142330000.0,3886.65,1395416000.0,16502.744140799998,0.0,6562.780078000002,927804400.0,0.0,1105.0479982000004,0.0,18.49616758773269,31.18626989462189,22.26171985606817,81.6864587490751
2000-09-01,0.032448377581120944,0.0,0.6171428571428572,17157.3738282,1512.9939944000002,834380000.0,17.0980004,11204.965820200001,154192000.0,4010.3599608,1555118000.0,16965.1156252,0.0,6667.2750245,1094320500.0,0.0,1118.2359863999998,0.0,18.04720497131348,35.401947097105186,22.63438377477664,72.42820401401751
2000-09-08,0.028286189683860232,0.0,0.5499999999999999,17526.8039064,1499.0849915,945025000.0,19.6225,11262.942627,200775000.0,3897.8625485,1642117500.0,16468.4720704,0.0,6707.0401366000015,893494000.0,0.0,1135.6160157999998,0.0,17.54693788019941,41.58473287058367,38.05518581940843,57.968124738817025
2000-09-15,0.038391224862888484,0.0,0.22142857142857145,16570.67993175,1480.5680175999998,1048240000.0,18.418,11125.074023600002,211688000.0,3705.8220214,1642776000.0,16143.732665999998,0.0,6517.7,1009131400.0,0.0,1109.2539795999999,0.0,17.255786888304122,48.25014805342723,62.051020592219196,41.609110237282344
2000-09-22,0.021951219512195117,0.0,0.30142857142857143,15336.062109199998,1450.704004,1076460000.0,20.1280002,10779.723827999998,266070000.0,3710.3399414000005,1780752000.0,16154.5921876,0.0,6299.7400388000015,1050018200.0,0.0,1072.2000243999996,0.0,17.498141339891056,53.50511929250645,85.48276561562382,27.541072099117294
2000-09-29,0.011527377521613832,0.0,0.2871428571428571,15445.732031200001,1437.5219969999996,1133400000.0,20.9999996,10708.5621096,264580000.0,3614.470019400001,1913656000.0,15787.138086,0.0,6259.5800782,950355200.0,0.0,1057.634009,0.0,18.598390579223636,55.456573234691895,99.2112984120372,19.953921914025702
2000-10-06,0.011527377521613832,0.0,0.23857142857142855,15929.843099000002,1428.4559812,1128580000.0,21.6720002,10705.1621094,238866000.0,3400.186035,1926208000.0,16011.435937599996,0.0,6347.520019400001,911568200.0,0.0,1048.8959962,0.0,20.730957289587558,52.8356368965231,97.08904356963703,21.68123640117362
2000-10-13,0.02843601895734597,0.0,0.9057142857142856,15225.9820314,1371.5180176,1152120000.0,26.7120002,10346.6759768,274380000.0,3177.9879882,1970412000.0,15555.5598145,0.0,6194.3200196,1023466600.0,0.0,1023.3040038,0.0,23.470397510357586,46.87023877321505,84.93461393965245,30.131252797575957
2000-10-20,0.011527377521613832,0.0,0.5628571428571428,14754.479882799998,1370.482007,1216780000.0,26.535999999999998,10134.619922000002,311846000.0,3284.1040038,2152054000.0,15146.9662112,0.0,6226.4799803999995,992938000.0,0.0,1023.1480102000003,0.0,26.241300619930758,39.412507729651686,71.55816943907537,41.355873469709834
2000-10-27,0.027829313543599257,0.0,1.3028571428571427,14997.6259766,1380.565991,1182220000.0,26.142000399999997,10392.4021486,316304000.0,3245.052002,1999556000.0,14905.450000200002,0.0,6358.1999024,894659400.0,0.0,1055.3000246,0.0,28.4682559967041,32.31457263071694,65.76986998489774,51.407000784052364
2000-11-03,0.025974025974025976,0.0,0.6014285714285714,15185.9820314,1420.8579832,1185020000.0,24.1919998,10880.9677734,248656000.0,3243.8060058,1997072000.0,14678.582275,0.0,6412.3599608,1034893600.0,0.0,1073.6059814,0.0,29.730614815192617,27.428562341294718,73.85345562151625,57.191055112362626
2000-11-10,0.02524271844660194,0.0,0.2214285714285714,15608.0519532,1407.891992,958920000.0,26.164000400000006,10854.7298828,229902000.0,3115.2900391999997,1741868000.0,15232.0,0.0,6443.540038800002,948278000.0,0.0,1065.8959962,0.0,30.226775434383242,26.051175484587798,91.98698690294658,59.032528847527516
2000-11-17,0.015789473684210527,0.0,1.2471428571428569,15119.961913999998,1372.8119874000001,1068320000.0,26.375999199999995,10638.3619138,222382000.0,2962.5580078000003,1764828000.0,14651.029882599998,0.0,6398.099902399998,902106800.0,0.0,1050.7039794,0.0,30.309898009380884,27.257389717074183,113.82210451060922,58.11043238771589
2000-11-24,0.025974025974025976,0.0,0.4900000000000001,14849.575976800004,1338.524994,865242500.0,26.94,10456.67529325,171800000.0,2769.320007250001,1533100000.0,14389.19238275,0.0,6312.7,881894400.0,0.0,1026.3660156,0.0,30.333142695290434,29.566752453550738,133.01044912592454,55.60377613109657
2000-12-01,0.038391224862888484,0.0,0.3985714285714286,14352.771679799998,1331.4339844,951626000.0,27.837999799999995,10494.1582032,267596000.0,2609.9120604000004,2128100000.0,14674.1478514,0.0,6220.399999800001,888836200.0,0.0,1021.7419922,0.0,30.6496696472168,31.49881110881433,143.2036614303131,52.691570475838425
2000-12-08,0.0213903743315508,0.0,0.5928571428571429,14886.4499998,1353.282007,1177780000.0,25.118000199999997,10690.8640626,278014000.0,2753.253955,2145778000.0,14791.204101800002,0.0,6250.1399414,1009237800.0,0.0,1007.7180052000001,0.0,31.49066033544812,31.98716602214098,140.11026662315206,50.556673083366505
2000-12-15,0.04178272980501393,0.0,0.3728571428571428,15366.478124799998,1352.8900145999999,1220660000.0,24.685999600000002,10679.6919922,281374000.0,2753.4699708000003,2190074000.0,14955.7,0.0,6320.6798828,1073203200.0,0.0,1005.7919922,0.0,32.59938149100552,31.621629230723588,127.66632797564613,50.397330668131
2000-12-22,0.0213903743315508,0.0,0.8857142857142856,14908.164062600003,1294.7779784000004,1294680000.0,28.764,10534.3138672,272030000.0,2362.8280274,2432144000.0,13876.198047000002,0.0,6186.240039,730743200.0,0.0,981.5780152000001,0.0,33.59712116009337,31.406065696234215,111.86479327695683,53.41563720783829
2000-12-29,0.025974025974025976,0.0,1.508571428571429,14880.14681,1324.65249625,987500000.0,27.57249975,10788.0876465,185940000.0,2417.78253175,2071310000.0,13930.720117200002,0.0,6221.300130000001,350052000.0,0.0,994.5,0.0,34.105167388916016,32.344340380344946,98.69861031624569,60.813686680194756
2001-01-05,0.027829313543599257,0.0,1.51,15035.54028325,1315.63000525,1642975000.0,28.05749975,10791.58007825,332367500.0,2346.2625122499994,2455570000.0,13779.550293,0.0,6149.57507325,1197610000.0,0.0,976.8924865,0.0,33.82598025591079,35.44031824472785,92.59110794881533,72.93892424202014
2001-01-12,0.0213903743315508,0.0,0.7671428571428571,15351.8199218,1311.0600098,1258100000.0,26.995999800000003,10586.6197266,254076000.0,2407.397998,2331512000.0,13397.992675999998,0.0,6115.6,1479883000.0,0.0,970.0979857999997,0.0,32.78670796844669,41.17728711006849,91.68713929453297,86.72019976658713
2001-01-19,0.02676864244741874,0.0,0.8285714285714286,15476.1380862,1336.65750125,1351900000.0,24.2050005,10625.71752925,302137500.0,2588.907471,2537257500.0,13724.270117200002,0.0,6174.039843799998,1246013800.0,0.0,985.7660034,0.0,31.09567076612571,47.956226233106534,92.56193853940698,98.23171430628183
2001-01-26,0.02676864244741874,0.0,0.21285714285714288,16071.739746,1356.0120116000005,1212320000.0,22.412,10652.9039062,253824000.0,2665.452002,2289976000.0,13882.0199218,0.0,6252.2,1152482800.0,0.0,992.2,0.0,28.861188888549805,53.65753772959513,91.79073986944574,103.54766891349026
2001-02-02,0.0213903743315508,0.0,0.59,16066.1041016,1365.3699952000004,1133080000.0,22.1620004,10863.6960938,235412000.0,2610.6019531999996,1960838000.0,13799.7320314,0.0,6291.4399414,1196725400.0,0.0,995.7579956000001,0.0,26.25254201653397,56.16162371528741,86.74686358744135,100.16216136353329
2001-02-09,0.025974025974025976,0.0,0.4514285714285714,15915.246093799999,1338.9500246,1082720000.0,21.8660002,10906.3978516,208322000.0,2393.5279785999996,1845774000.0,13316.4878906,0.0,6231.740038999998,1356658200.0,0.0,981.2319946,0.0,23.682847595745425,54.09486964409449,77.99597446332159,91.24887632347163
2001-02-16,0.02843601895734597,0.0,0.9842857142857142,15756.585937600003,1318.6340332,1135100000.0,21.4400004,10867.267968799999,197144000.0,2276.9060058,1893250000.0,13265.40991175,0.0,6186.459960800001,1205278200.0,0.0,968.8260011999997,0.0,21.626182513064403,49.06759432255912,66.9018233837979,81.40139518330068
2001-02-23,0.025974025974025976,0.0,0.18714285714285714,15349.805859399998,1258.222473,1229475000.0,26.1025,10556.5424805,243202500.0,2060.53256225,2154865000.0,13157.478125200001,0.0,5998.6600586,1115930000.0,0.0,936.5040037999999,0.0,20.556623655371148,43.436099895382014,54.8281612355818,75.21329933301595
2001-03-02,0.0213903743315508,0.0,0.7828571428571429,14635.9619142,1248.187988,1211820000.0,27.156,10538.2279294,250042000.0,1963.967969,2052256000.0,12817.6,0.0,5908.6200196,1184044600.0,0.0,920.7599854,0.0,20.9482479095459,39.556688507263864,43.13873890538478,77.27817016261288
2001-03-09,0.011527377521613832,0.0,0.33,14207.3939454,1251.0520264,1070640000.0,25.4080006,10677.1978516,225030000.0,1928.0780274,1795560000.0,12602.4499998,0.0,5973.119922,1171821800.0,0.0,927.51001,0.0,23.033587028913505,39.107519593438816,33.258883156300094,90.34239052283698
2001-03-16,0.0213903743315508,0.0,1.741428571428571,13525.359961000002,1173.7240234,1358072000.0,29.189999800000002,10065.440039,296176000.0,1712.1800050000004,2091900000.0,12044.0941406,0.0,5693.040039,1332533000.0,0.0,885.271997,0.0,26.07899223257731,41.05418175127459,26.860224256948364,109.76354910743366
2001-03-23,0.025,0.0,1.6485714285714284,13008.240234600002,1138.5959962000004,1359450000.0,31.192000200000006,9612.226172,323002000.0,1671.3780030000007,2137918000.0,12840.85498075,0.0,5491.239941599999,1306399600.0,0.0,849.8700071999998,0.0,29.10926960608527,43.68412086867237,25.675968352331928,129.05203607089837
2001-03-30,0.0302013422818792,0.0,0.7457142857142857,12789.666015399998,1159.2859862,1255380000.0,28.4940002,9819.651952799999,270256000.0,1630.228003,1992278000.0,13467.641992200002,0.0,5628.1600586,1210540600.0,0.0,876.919995,0.0,31.14922523498535,45.28478283353331,31.43932158745316,141.71824156772652
2001-04-06,0.03357314148681055,0.0,1.412857142857143,12440.45996125,1127.0899902,1340278000.0,32.3260004,9697.639844,272762000.0,1450.7180176000004,2211190000.0,13214.0500002,0.0,5568.1200196,1194575200.0,0.0,869.0719850000003,0.0,31.493360259765335,44.60700430205306,44.692924511140625,143.1709475176196
2001-04-13,0.011527377521613832,0.0,0.6814285714285715,12527.9172365,1163.8399965,1201175000.0,28.98250025,10022.0751955,251537500.0,1610.1849975,1981775000.0,13075.023828400002,0.0,5755.250000249999,1212992000.0,0.0,900.902481,0.0,30.514956040672438,42.25518500360546,61.21715528752795,136.41250290110347
2001-04-20,0.02524271844660194,0.0,0.8342857142857143,13144.0825195,1221.2640136,1353580000.0,25.1219998,10452.9359374,309854000.0,1807.871997,2400286000.0,13519.543945200003,0.0,5850.675049,1374524000.0,0.0,916.99499525,0.0,28.856988992893715,39.297115435858814,75.60182648457493,126.3436484639099
2001-04-27,0.02524271844660194,0.0,0.5442857142857143,13302.962109600001,1230.0300049999996,1173840000.0,26.8059998,10622.8339844,223090000.0,1792.4459717999996,1927660000.0,13838.7259766,0.0,5871.7598634,1153579000.0,0.0,919.284021,0.0,27.16243553161621,36.80058609648143,82.43675067024138,117.86512495177078
2001-05-04,0.0213903743315508,0.0,0.09714285714285716,13641.123372000002,1259.7039794000002,1202060000.0,24.7200004,10851.5759768,210020000.0,1907.7000244000005,2120366000.0,14423.549804499999,0.0,5887.059961,1335827600.0,0.0,926.9533286666666,0.0,25.926318883430508,35.833387483141635,77.9948428538389,114.51702167181926
2001-05-11,0.032448377581120944,0.0,0.7642857142857142,13593.627929600001,1256.2200196,1010120000.0,24.238000600000003,10883.4820314,192082000.0,1872.1539794,1721604000.0,14193.003906200001,0.0,5910.2249755,1256473000.0,0.0,932.1800048,0.0,25.05184952054137,37.13254587789821,65.28142781008623,114.39682217679389
2001-05-18,0.011527377521613832,0.0,0.1457142857142857,13388.4519532,1272.7599851999996,1164340000.0,22.511999399999997,11103.3080078,214916000.0,1868.8879884,1814934000.0,13881.951757600002,0.0,5847.4,1185336600.0,0.0,937.8080077999999,0.0,24.294284726557102,40.11203070037196,48.98493275505374,114.24135858083447
2001-05-25,0.03357314148681055,0.0,0.6242857142857143,13800.5818356,1296.4640138,1099780000.0,21.072,11165.6919922,204222000.0,2003.4340332000002,1952610000.0,13999.486132799999,0.0,5924.279980599998,1057948000.0,0.0,952.078003,0.0,23.408881785085992,43.855047154574166,33.793784904811965,110.78746299808084
2001-06-01,0.019559902200489,0.0,0.4942857142857143,13420.9201174,1258.125,1106550000.0,22.2824995,10953.5324705,203645000.0,1823.3125,1750165000.0,13505.797656,0.0,5816.65002425,1232390000.0,0.0,934.1720092,0.0,22.150897979736328,47.444800444516105,24.39641147543133,100.77196754267281
2001-06-08,0.022670025188916875,0.0,0.46,13549.537890600002,1272.5259764000002,966200000.0,20.1879996,11075.067968599997,200550000.0,1905.2219972,1607128000.0,13275.3837892,0.0,5915.900000199998,1220885800.0,0.0,933.84500125,0.0,20.409402407673554,49.86191696633125,24.076270530552016,82.63766296161515
2001-06-15,0.011527377521613832,0.0,0.8428571428571429,13415.373828,1237.2139894000002,1189730000.0,21.756000600000004,10811.171875,256384000.0,1780.3320068,1710416000.0,12905.4140624,0.0,5792.0600586,1255558800.0,0.0,907.776001,0.0,18.608711420291655,49.676707884642134,30.496943524093098,61.6511745333727
2001-06-22,0.0213903743315508,0.0,0.8928571428571429,13072.524023200001,1221.308008,1276524000.0,21.3239996,10641.879883,231514000.0,1708.528003,1910852000.0,12790.745898600002,0.0,5671.740039,1209962600.0,0.0,884.9859985999999,0.0,17.30695318254176,45.356905556193475,39.91704275754336,44.78508616927522
2001-06-29,0.01904761904761905,0.0,0.42,12959.1325685,1219.4019775999998,1314152000.0,20.363999800000002,10496.0300784,255200000.0,1778.1339842000002,1776020000.0,12870.6400394,0.0,5621.2799802,1362219800.0,0.0,883.7059935999998,0.0,17.062255859375,35.37024233772999,48.5951805323916,39.01198178065246
2001-07-06,0.0213903743315508,0.0,1.082857142857143,13130.586914,1220.2499695,935502500.0,19.84999975,10474.34252975,182765000.0,1767.98498525,1278487500.0,12622.1978516,0.0,5597.180078,1309606400.0,0.0,889.4200195999998,0.0,18.190593076094995,19.676637978513916,53.5429345872412,48.968986962483186
2001-07-13,0.025,0.0,0.6942857142857142,12641.094140799998,1196.8600344000001,1241860000.0,22.5939998,10346.821874799998,245442000.0,1692.9600098,1656868000.0,12261.6601564,0.0,5469.4599608,1257763200.0,194500440.0,861.973999,0.0,20.039320299415305,4.2047617978775484,54.783744409153854,69.95139404434187
2001-07-20,0.025974025974025976,0.0,0.8114285714285714,12425.694140800002,1210.0939697999995,1221720000.0,22.794000200000006,10566.9980468,246540000.0,1690.902002,1694300000.0,12068.227539,0.0,5434.8000002,1151204200.0,148200720.0,850.8119997999999,0.0,21.713638456401984,-3.62452949232933,53.094014922305874,94.91903703945204
2001-07-27,0.022670025188916875,0.0,0.2442857142857143,12168.13500975,1192.3840086,1139100000.0,23.598000000000003,10388.7019532,206918000.0,1643.8440185999998,1596544000.0,11808.2259766,0.0,5338.0800782,1299555200.0,162849650.0,839.5300048000001,0.0,22.318748474121094,3.6096208197430855,49.25015105087355,116.83174996103718
2001-08-03,0.0425531914893617,0.0,0.6057142857142858,12323.508203,1213.356006,1107360000.0,20.97,10499.699804799999,190456000.0,1712.1040036000004,1533058000.0,12008.1078124,0.0,5530.960058600001,1186184200.0,197304480.0,867.1460082000001,0.0,21.295703222406303,33.32806944594458,44.309456223464935,130.10701982903313
2001-08-10,0.03357314148681055,0.0,0.4914285714285714,11919.3177734,1192.4000242000004,1002680000.0,21.5039996,10373.6718748,168344000.0,1654.3559814,1383220000.0,12043.3298828,0.0,5473.959960800001,1045599800.0,181796440.0,850.321997,0.0,19.428963342161776,89.54653979546188,40.4528278864151,134.99294569022575
2001-08-17,0.011527377521613832,0.0,0.4957142857142857,11882.8359376,1179.9340088,979500000.0,21.438000199999998,10361.466015399998,174646000.0,1590.7619872000002,1351626000.0,11622.293945200001,0.0,5426.4799808,1063992000.0,250903400.0,837.3799925999998,0.0,17.83884141705932,162.66022206682936,40.14206199049087,133.19527959811336
2001-08-24,0.011527377521613832,0.0,0.14857142857142858,11308.659961,1168.2000246,1015860000.0,22.330000199999997,10284.686133,181798000.0,1521.7479978,1398846000.0,11245.5958986,0.0,5412.9799803999995,990674000.0,242229600.0,829.7519897999999,0.0,17.64565003077072,239.65917315591835,45.83895448645908,126.4197736061941
2001-08-31,0.04178272980501393,0.0,0.3928571428571429,11236.7541016,1150.3780029999998,974100000.0,23.184,10112.9220702,177500000.0,1505.597998,1412724000.0,11019.2259768,0.0,5382.5001219999995,1283664000.0,204954880.0,827.3900146000001,0.0,19.969701766967773,307.5334499586002,60.00530132508653,116.37217976796627
