,trade_Trade Policy EMV Fraction,vix_Volume,infectious_daily_infect_emv_index,GPR,sp500_Volume,Overall EMV Tracker,sp500_Close,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,ftse_Volume,hsi_Close,hsi_Volume,n100_Close,n100_Volume,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2000-06-30,0.03632222836132265,0.0,0.5229302646505908,85.0598528733137,1061967853.7696103,40.938447548688686,1461.9050761023452,20.51601730949907,10581.126511065897,178497211.88833117,3759.4845942689503,1614890028.1989436,16973.00203918347,-11.671125767104968,6411.416839505654,851752238.853108,16429.45997899192,-37111.68951112032,1072.8470661401702,37653.42371454276,67.14251790569352,70.18283222210377
2000-07-07,0.03638249418539839,0.0,0.37561807390762125,84.94647235852358,1018605789.5061562,39.65192834287154,1468.6782569079464,20.040137712062087,10636.233345771143,172217762.5559581,3789.7316351577647,1594708984.3163793,16942.748406246144,-11.85006334753416,6426.349626490343,837623895.4407039,16731.53991126094,-37568.12936293706,1075.9570411202435,38069.13849662803,65.56608189814706,72.64111675202211
2000-07-14,0.03696608406712757,0.0,0.3033681119229007,84.77011801123957,992634212.2348777,37.60300659064505,1473.2876004240422,19.72928004180946,10691.037819171317,168634722.0584951,3809.128825411746,1596183120.1322498,16820.164768758026,-12.035176514924387,6426.612903193638,832318821.9583924,17012.18459667969,-38031.18571183458,1078.2707161160138,38486.08610453643,64.10514405648632,75.10073207359028
2000-07-21,0.03643002535936662,0.0,0.29176465195792095,84.49568234997011,973092005.7178152,34.38286850734853,1470.4379238535944,19.501445442437223,10721.130824332722,168603270.03446165,3781.572688027036,1581185027.069675,16631.854854260142,-12.226966016816732,6416.681602811191,828221746.7409155,17176.17005679247,-38501.15252170339,1078.5023294033188,38904.019621070474,62.785194498910585,77.51670964526998
2000-07-28,0.03584968919157677,0.0,0.33849340670743094,84.06848583443073,954540646.8752539,29.348994810385193,1465.5187455668413,19.387193975139063,10748.360380007118,168169678.21356124,3728.041625140557,1573255577.6441412,16406.520000269193,-12.42577444858398,6413.975203340476,850094425.6747541,17189.287605843405,-38978.21124274656,1079.7242934139697,39322.74322904833,61.6281250044611,79.84964638123549
2000-08-04,0.03591575022110088,0.0,0.4528797333216361,83.40336606402295,930939371.9696281,26.116874056201315,1469.6081417159196,18.983783878067197,10822.640723209377,166445738.79567254,3724.134507158882,1526123376.3539157,16293.765751862,-12.631842259750556,6426.495498053213,852515385.0312793,17201.53397974739,-39462.469520017505,1084.3066872705035,39742.093273734674,60.65022066771878,82.06881419367038
2000-08-11,0.03465266813943814,0.0,0.5017609792009465,82.36768440148838,902379209.718416,24.041595364422093,1474.9152861972195,18.654712558596188,10907.487662190699,167881349.29511037,3740.808680877638,1496492247.0141034,16305.33169591091,-12.84534370498659,6451.183675607345,880135744.7419227,17167.006546938468,-39953.985728856176,1091.0104297210883,40161.92610106245,59.86032256388083,84.15500440857382
2000-08-18,0.032382523838982546,0.0,0.494892000662096,80.75485914942621,887260243.912741,22.709084533833682,1480.717845520841,18.348343008625292,10967.83145189405,171889282.63268468,3776.194456750831,1499567494.7439308,16353.503386249333,-13.066409921942977,6488.768681518351,904933452.1865714,17121.0722632259,-40452.78424447402,1097.1958557888793,40582.11024913937,59.26166410754607,86.09768621210668
2000-08-25,0.029655460436001337,0.0,0.43290306319595695,78.24314406793441,885386184.8221345,21.85347933550657,1484.198468343342,18.303546066226602,11011.983100672433,177319671.24750793,3804.773912800546,1513033912.693614,16415.296089270756,-13.295143742823711,6514.9148218366445,949701979.6389885,17009.45636515025,-40958.86449337378,1100.5578407720368,41002.52143414691,58.85387822760907,87.89190054053458
2000-09-01,0.02845797655121644,0.0,0.4574144927112634,74.33142686485985,923541821.5409443,21.304079144848885,1483.1063942185829,18.615400568647267,11019.53064343575,192645790.1380613,3807.5023417163275,1571997625.990825,16376.879780495747,-13.531629196011636,6530.841770805338,1011351569.9808055,16850.53936384811,-41472.205593161285,1102.1375494103722,41423.03932905756,58.63428610272455,89.53626575785273
2000-09-08,0.028551153636179397,0.0,0.3533346610350184,78.20850798697487,992922709.4061929,20.951283198507582,1474.3603829236108,19.146174246617942,10982.756309981498,221482018.45489013,3751.3153492066476,1650804467.7224116,16264.894653142028,-13.775937601825717,6493.473139699639,1011959286.3969171,16593.241755573377,-41992.767516069114,1097.154909158155,41843.545495787635,58.59872461250961,91.03169717250334
2000-09-15,0.029953612096323683,0.0,0.31988014810276477,80.6788268710434,1068716744.8152668,20.72472076786753,1461.4693220230056,19.81581697421486,10897.95329544554,258287427.3298682,3682.1676775314104,1758059510.5253847,16104.635247262311,-14.02813147969573,6434.211431120742,1030007332.1879177,16197.856477308116,-42520.48900876939,1087.7237489368135,42263.92205682956,58.74207761462311,92.3805848846386
2000-09-22,0.030633285530741163,0.0,0.350376450883384,82.23538677317934,1104573184.9005322,20.57920932596921,1447.5989247122463,20.745974664282606,10806.931019535747,288478049.3513315,3613.680042495534,1861371833.1026392,15930.594057301509,-14.288267049352726,6377.9107787523535,1029028909.520875,15790.659585240195,-43055.28185582906,1074.9242616064578,42684.050841361284,59.05861705903335,93.58626591103163
2000-09-29,0.030689399513367188,0.0,0.4509098497116413,83.18885789356383,1124226315.7228527,20.485738788913423,1433.399671305381,21.678308283646736,10707.456856661229,278861277.16932017,3527.215272973686,1904003502.6719956,15778.21725322783,-14.556395831012196,6355.615567535726,998390040.217876,15617.707283592506,-43597.02034909651,1066.4659435563537,43103.81283729337,59.542222005541035,94.65268525513972
2000-10-06,0.032481542719673316,0.0,0.5035520926138253,83.72956876372174,1129278592.2652702,20.425682819862708,1418.4804520691396,22.832877101376415,10618.973897418513,277716682.33793956,3431.63061310176,1923718405.823037,15631.29370853314,-14.832565666518349,6345.219965242217,1004075734.6756957,15437.286313161552,-44145.52386369556,1060.1393290890103,43523.08783924021,60.186519247347235,95.58417829209311
2000-10-13,0.032259528537736865,0.0,0.6567982406552847,83.96548455837338,1130138125.553833,20.38708211447542,1405.368262857334,24.012119323924782,10534.706346486328,284516120.8070464,3359.5816395970883,1953921564.6573792,15411.110782341266,-15.116821366653312,6325.252695507056,1010809241.3786446,15263.637776187581,-44700.52906477451,1052.4324245618577,43941.7542215921,60.98497360066487,96.38533104566135
2000-10-20,0.034086900077762376,0.0,0.8052382234587716,83.94375055545453,1112218182.6879563,20.36225803148638,1398.4105356224402,24.473436414352957,10518.71034040834,288107509.9411942,3303.5234849377844,1960631962.3128295,15206.506104156018,-15.409205122232379,6328.04834871295,999139903.1179496,15205.555493684946,-45261.6462087743,1050.6169879063543,44359.68879393861,61.93094587668918,97.06089047687357
2000-10-27,0.034220499482517944,0.0,0.7245116853359039,83.6600995440503,1081242967.6537766,20.346280390317208,1391.6676128763336,24.980852095994283,10560.91724511264,285339989.4013307,3216.503205998062,1925043328.3063824,15002.96314230476,-15.709756759479205,6340.82727592918,976319066.1443062,15178.650950606236,-45828.29081621021,1051.1792244178282,44776.766707304865,63.01773010356736,97.61570688333718
2000-11-03,0.03386931674295399,0.0,0.6524925888486723,83.05800034215508,1049250954.2802316,20.335983698787665,1387.2641096864272,25.189671251202554,10596.953015036332,264064409.12423313,3137.422826477639,1881672417.7450829,14883.160040087845,-16.018513898859965,6348.082043969784,989396155.9795036,15205.969277738473,-46399.57709145546,1050.1918199766594,45192.86139509082,64.2385774255271,98.05469691568906
2000-11-10,0.03178099489044853,0.0,0.4428209807669553,82.01737751879328,1027577749.0746431,20.329335508196355,1374.900372078298,25.701541272430173,10588.550105595252,256524944.00884455,3021.1709912045185,1845302431.1294851,14796.906159900045,-16.335512049205136,6347.501878222329,953753951.7792284,15154.641336606059,-46974.15182093531,1043.6742407845509,45607.844534832984,65.58671144788495,98.38281983157381
2000-11-17,0.03281023444689985,0.0,0.32163999382801034,80.3306514445629,1018938759.6928723,20.325030856821773,1364.2507301636347,25.646693628330723,10577.032990354946,245492549.91594005,2930.872470548099,1821930271.2247906,14672.005408710327,-16.66078466204999,6336.012374563776,926619892.1719742,15055.369505802759,-47549.935612458736,1036.9116460871887,46021.58602449298,67.05533808975451,98.60506224896662
2000-11-24,0.03307335968263937,0.0,0.26477008956733394,77.6613176825683,1000032357.8804293,20.322231876765905,1352.842463962533,25.75814962557523,10554.724214805608,239211260.57423282,2839.5977916096167,1810709113.2134624,14572.372116371269,-16.994363158875785,6303.342638391573,937060519.7066543,14930.05107129784,-48123.71984323114,1027.6488772381897,46433.95396738313,68.63765191034334,98.72642835662398
2000-12-01,0.03144059202373216,0.0,0.2608643996736074,73.47680061731509,1100182676.4342124,20.320400605073857,1343.589038386546,25.820186666799568,10549.10198256477,263165939.4470663,2750.0744386197675,2005236503.0002253,14523.907460048558,-17.336276942787663,6265.473096424069,961130510.014984,14914.458784367358,-48690.53889750317,1016.8935586440671,46844.81466364488,70.32684017106328,98.75193362836282
2000-12-08,0.03169396940686094,0.0,0.3091445624496342,77.69202339832138,1181320067.767435,20.31919163812269,1339.9518890148302,25.54922515835246,10578.385115570243,279389902.3004848,2700.5027273469673,2156277024.4318476,14412.9475876445,-17.686553398161777,6246.28589695944,963658555.5783997,14992.577204172614,-49242.692429792136,1007.6333343418706,47254.03260517493,72.11608544388632,98.68660078702408
2000-12-15,0.03095856205955004,0.0,0.2772559271934443,80.39831712253456,1227017727.0637057,20.318383209446125,1330.2742984761203,25.90514129205293,10580.551714152776,296450308.8528428,2611.864174207526,2272636081.688448,14245.108488082544,-18.045217884602607,6218.375050101192,946377373.1614561,15030.42571036589,-49768.2225619331,998.320515209906,47661.47047374584,73.99856728629388,98.53545721287918
2000-12-22,0.029664795503809016,0.0,0.3008258556021493,82.13575963159953,1205837759.0495157,20.31783293820746,1324.1725587432184,26.131035116525783,10611.623829717193,276878645.01074666,2536.924418162909,2289131667.9934416,14015.736020234883,-18.412293725323252,6198.670328466744,878019256.3268524,15078.313804108227,-50248.54215257242,992.4785207631897,48066.989140501246,75.96746331691898,98.303533279461
2000-12-29,0.029902897964353102,0.0,0.384558459611912,83.25110257082164,1208347423.2980704,20.317449418333155,1321.6692530832775,26.07201480760584,10637.688359433057,266482095.17662,2482.092204203685,2316104455.3257933,13904.080933294652,-18.787802193230164,6198.899347236989,926443835.392535,15193.25786887826,-50654.74088770151,989.9416566615731,48470.447667013854,78.01594990639487,97.99586128485957
2001-01-05,0.029601335923857584,0.0,0.5451627442487581,83.96696249885211,1245367275.15336,20.31717397917917,1319.3992564299954,25.85631078034426,10633.465949423764,267202036.58254218,2455.3346752089365,2299672052.652926,13816.141098742832,-19.171762494093855,6194.110284867336,1084627496.9597528,15326.735197625238,-50941.83210752532,985.8721223726286,48871.7033069022,80.13720262114344,97.61747476533968
2001-01-12,0.030819023246462483,0.0,0.5047097010615094,84.42624198015518,1245230670.154532,20.31696897823639,1321.295471138401,25.076925796883472,10623.311762509522,266813251.25059494,2466.0792292369615,2321968235.814518,13717.980326318482,-19.564191750669124,6188.227695702245,1200779553.5413404,15434.969027132001,-51039.79238412157,983.6996365759599,49270.61150915548,82.32439650853844,97.17340805442639
2001-01-19,0.033798959069088294,0.0,0.5651052644089278,84.72064448160766,1238868579.9737957,20.31681028979309,1323.6967113863898,24.40029724408406,10632.526949804253,270363987.29689884,2468.831067059423,2304613162.2270184,13693.97182122229,-19.965104983250058,6186.597770177386,1256532571.5889034,15569.991959878538,-50839.60587653145,980.9868962470475,49667.02592083439,84.57070628023195,96.66869599958308
2001-01-26,0.035027964221315426,0.0,0.4424236583050224,84.90897295915718,1198653977.2135146,20.316682490733214,1322.2846216183211,23.95540710086629,10650.512513616306,255348685.63369346,2434.1951517548173,2208479443.2479906,13611.052190033372,-20.374515092109505,6180.136352116635,1243613989.0514684,15631.12960935129,-50171.52875217423,977.4046207554658,50060.79839136824,86.86930643010672,96.10837378005255
2001-02-02,0.03475129550366722,0.0,0.4081638977030424,85.02886344958182,1178518329.5303137,20.31657578284167,1314.295760415607,23.787487970141626,10666.383418328509,244791457.5825245,2360.055437282917,2100057141.7229013,13511.276917605537,-20.792432837475644,6150.5557009385375,1231074101.1697733,15576.094210414296,-48771.23652238026,970.0581804791456,50451.77897652425,89.21337131028005,95.49747678961583
2001-02-09,0.03449095430651494,0.0,0.30950149174564195,85.10429499790058,1184363520.2286696,20.316484037488717,1299.2320509989627,23.98703952258665,10642.488815135803,241795521.44415444,2263.5332251876125,2070084255.7411475,13373.216193070193,-21.218866821531265,6099.532932192311,1251453259.9392095,15420.843865010736,-46227.09938392788,959.3375392859467,50839.81594365463,91.59607518020897,94.84104056097748
2001-02-16,0.03437727659068536,0.0,0.27273936013056366,85.15037445753268,1211936795.1401687,20.3164035725291,1281.029244535749,24.577896889567537,10590.592379978389,245631274.62432873,2167.4447594004264,2077581537.3567002,13225.470262349125,-21.653823467404436,6035.305747008251,1208342728.8060236,15173.997968688398,-41898.06469731033,945.993276643153,51224.755776314065,94.0105922385871,94.14410071679004
2001-02-23,0.03262814528041229,0.0,0.29054285267597524,85.1763509261587,1230403319.4026432,20.3163324173549,1258.7010218220526,25.659976321027322,10496.66777508735,258106225.42975423,2062.4651922237863,2121988105.082825,13088.015096570669,-22.097307001226,5960.257172336087,1181595778.5486703,14834.890260579883,-34785.76095858216,930.3944204409546,51606.44318054803,96.45009664428243,93.41169293764642
2001-03-02,0.030883308347814074,0.0,0.3664653713815883,85.18746132029933,1248628006.8411765,20.316269919451386,1238.925243903382,26.43128688793418,10413.554666472759,269820709.61758393,1958.9318898462984,2143028935.596793,12919.314697632955,-22.54931943115298,5888.329758165841,1176218849.4750407,14405.798632268212,-23335.302709154785,918.4036673938278,51984.72109045088,98.90776253038722,92.64885294075303
2001-03-09,0.0309136849161004,0.0,0.5156574191166855,85.18597535607474,1257708820.1992996,20.31621661394565,1220.0917023967327,27.00175342764249,10319.789799566715,284456336.57368165,1871.1245146205274,2117667469.867013,12882.524556347369,-23.009860528240097,5822.189756840069,1151992619.5152743,14063.907067596158,-5125.048854585737,908.0842995027665,52359.43067487143,101.37676401407131,91.86061646512799
2001-03-16,0.032725354687004736,0.0,0.7678897433560721,85.17164845246529,1301075127.8690841,20.316174330118002,1198.5943656655315,27.847193716563815,10161.006368045351,299946069.98033345,1795.1821876403703,2123233864.8844023,12897.08130163347,-23.478927806085267,5736.900339459995,1187011901.8736477,13695.412254571229,23616.591488916427,895.0812838383089,52730.41134418547,103.85027520409645,91.05201926046944
2001-03-23,0.03314610709161778,0.0,0.9155129282949659,85.14167292975884,1295855507.4409564,20.316146556128345,1186.7204351592557,28.27838435337987,10069.75290808763,302390190.41641563,1749.0481116002495,2132811810.011383,13044.860009128312,-23.956516501304577,5686.337332789441,1187730775.7502367,13361.23486222582,68763.7225741595,887.2071511852647,53097.50075774267,106.32147020738111,90.22809707757177
2001-03-30,0.03286813560324264,0.0,0.817997256123637,85.09011776528111,1276738232.3542879,20.316139134735394,1184.2404392027083,28.273385908676268,10091.544263879425,289752774.7198576,1712.0126975568303,2111858071.407379,13159.04328740206,-24.44261955305774,5692.508694489752,1169748782.7678525,13182.413207320616,139465.0621842444,888.7921548803199,53460.53483151086,108.78352313581763,89.39388565847518
2001-04-06,0.03241313757492443,0.0,0.7438639004465541,85.00674511480301,1256727823.4560814,20.316161428832167,1186.5598105990023,28.193186865580778,10155.936506452606,285238425.3560343,1703.035060628229,2085292229.8541455,13305.372086881194,-24.937227583050117,5710.368851014112,1151908147.7079856,13087.809984289228,249969.4602019079,891.7770960270129,53819.34774629492,111.22960811459205,88.55442072448113
2001-04-13,0.029930886274792512,0.0,0.8183107231274931,84.87496744733063,1234631617.6396074,20.31622818936952,1200.520840055065,27.41184094107654,10293.31746390625,283746843.0463617,1745.337022591302,2108475669.8168683,13436.230537547148,-25.4403288747817,5749.920756305204,1156218853.7443013,13133.34628995157,422469.10106324777,898.4453500219386,54173.77195631433,113.65289929355855,87.71473795973999
2001-04-20,0.02903390641450427,0.0,0.9162041218038646,84.66853765826914,1206040951.4851398,20.316362498394053,1219.4511218447303,26.168196207479312,10470.263764156673,271777435.6472452,1794.8849256900264,2085186312.915487,13577.329923581166,-25.951909353465453,5800.7455295338295,1168972016.531127,13243.28349714481,691536.1687512808,908.2887722219464,54523.638198377565,116.04657086382826,86.87987298723367
2001-04-27,0.029543230270003572,0.0,0.9450869665586551,84.3463117034168,1150872310.8980684,20.316600374456602,1233.6778329733306,25.081266025624192,10625.183647743133,249273953.24564523,1816.9594519484112,1969897248.5605135,13680.832432588413,-26.471952563802915,5835.638952252773,1175377795.9736452,13312.09084996262,1110996.0516031235,916.6846073248971,54868.77550113946,118.40379708277413,86.05486133245816
2001-05-04,0.02863499274718926,0.0,0.8947246030060598,83.8440386854607,1107594055.834562,20.316997959357394,1244.0258479763668,24.20615387472956,10742.95520289687,232018714.6783582,1840.5804855014976,1888157409.466126,13733.654849805103,-27.000439648847532,5847.2440770184585,1185239340.7008257,13365.912804572507,1764693.0088903867,921.0363168479682,55209.01119526196,120.71775231233043,85.24473836765706
2001-05-11,0.02674154948716298,0.0,0.8870587705120647,83.06154018007653,1069410683.128818,20.3176427202769,1249.8481489558799,23.390247807812692,10818.844467302977,218364643.8075586,1847.7299674964802,1772558938.669436,13723.75318969207,-27.537349327358243,5854.094703490639,1171302548.5818682,13414.496473603891,2783212.0521202497,925.8678100406611,55544.17092380114,122.98161107811924,84.45453922557635
2001-05-18,0.02579703783901144,0.0,0.6445811313549338,81.84272055380862,1063880847.0901451,20.318670902574603,1256.4941056609705,22.544745362434846,10893.980381198782,213444792.4673953,1860.4138587668967,1725262721.6269968,13649.800034822152,-28.082657868835668,5852.257426139351,1150911312.2179358,13418.413173628462,4369935.957522217,927.9732873809469,55874.078653007746,125.18854816109163,83.68929866562856
2001-05-25,0.02561300390135609,0.0,0.5308778670202479,79.9444195161053,1044984835.9846876,20.320294715800845,1256.0324532296884,21.962909544023738,10887.27826471666,208348211.64613247,1859.863517527889,1664499339.3319016,13530.25740504045,-28.636339067252266,5837.725024519405,1149970658.1930387,13413.925110716893,6841628.403730318,925.4888575544672,56198.55668375362,127.33173873985676,82.95405086585944
