,trade_Trade Policy EMV Fraction,vix_Volume,infectious_daily_infect_emv_index,GPR,sp500_Volume,Overall EMV Tracker,sp500_Close,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,ftse_Volume,hsi_Close,hsi_Volume,n100_Close,n100_Volume,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2015-03-13,0.025102015918479825,0.0,0.6036773693513666,85.26944019175119,3776383717.414356,13.887427877418755,2055.9126432250087,15.880622350317875,17730.265300686966,47521801.90845922,4311.7931939760765,1491679441.051695,19068.305717454143,168147.0991730311,6772.454534950821,564509515.0687886,24551.25204569913,1520518770.208757,977.0693960755357,403952166.5859171,-8.255030136441283e+25,-3.872659223620218e+25
2015-03-20,0.027648441401071602,0.0,0.46373398208115424,85.27777923228892,3859909886.55236,13.888618076770996,2047.3650249456693,16.115153670530603,17653.27185337478,12727300.544128805,4286.341604572195,1269073361.4694664,19242.652441799204,160712.74588054395,6736.941528469984,459893520.0677312,24808.14695141566,1655136299.8519623,982.9641677350846,348474953.39221215,-7.39907680472538e+25,-3.471108228618511e+25
2015-03-27,0.028558147802380605,0.0,0.3236871498088715,85.28813018136233,3604264062.2964306,13.889452099546087,2026.6371881230077,16.9672437705484,17481.221305582112,-86237370.70010358,4226.442978860947,735342313.3444134,19352.2490599891,157902.78180788574,6644.080751770952,163438626.01319313,25150.469285770083,1719552010.7751212,986.0021669923638,170178759.4157138,-6.878346336665717e+25,-3.2268193990418314e+25
2015-04-03,0.02846220424910716,0.0,0.24757362830774263,85.30265624502988,3467514560.0082636,13.890131459601731,1999.011187220762,18.196947942111155,17262.79936072505,-222992789.9858169,4145.285986417933,13374749.645297885,19473.903192726655,150997.20535386266,6508.848520587801,-247474495.11322558,25624.364304282535,1805744769.2481632,989.778587879109,-59423460.34413737,-6.572402467784916e+25,-3.083292806631246e+25
2015-04-10,0.028341762477182557,0.0,0.22019440569549528,85.32435289049269,3422378037.4407406,13.890826562926618,2036.0237409972392,16.30477737771856,17533.795075159964,-101682776.76635897,4250.280693834441,479855343.0791104,19602.02680609494,153337.07591205993,6697.654458227162,138581862.83740833,26677.97350661364,2492141158.0401173,1011.2310882468835,375748505.9744646,-6.403902193051857e+25,-3.004244743529995e+25
2015-04-17,0.026723031111031505,0.0,0.23607506907645837,85.3576455577727,3430323826.248322,13.891710702509187,2059.8092733439485,15.155991367869696,17699.966705911374,-23882667.121049806,4320.956361635113,994009023.0891038,19667.70717670007,159089.85033434074,6807.839030281353,392176690.927317,27610.813537077756,3008358852.770173,1030.053240893341,812908370.5104682,-6.32317112121123e+25,-2.9663716013574197e+25
2015-04-24,0.028639588060842297,0.0,0.2983734410769725,85.4092727096015,3398668102.9418516,13.892994629275597,2079.292441683556,14.259377880311778,17840.76350110377,21442476.748326644,4385.465398064556,1310244558.3026452,19735.02090442169,159004.29971586287,6880.435208428122,568994143.5488479,28532.911627616886,3504469825.5821843,1054.4836886565997,1265856530.0849905,-6.29829986278443e+25,-2.9547038173810932e+25
2015-05-01,0.028953285177557277,0.0,0.41950969977266805,85.48963042401516,3371458180.75583,13.894968597409537,2091.062222372019,13.75600038468809,17933.540650755927,47282890.93293548,4419.693469141448,1509672825.3911467,19743.99799541873,162762.71995899937,6914.718073129488,700285082.6594229,29546.72528783017,4217816285.2674026,1086.9906730455762,1885214802.8259873,-6.308785276168378e+25,-2.9596228100657444e+25
2015-05-08,0.02834031513411229,0.0,0.533651383891789,85.40917004811021,3342546240.850033,13.898060273811577,2099.349751887509,13.463418640471293,18008.050822858033,64280702.630112424,4442.020311977204,1640239597.9317071,19794.12843857774,168235.36493371826,6934.475262595169,803973319.9519695,28834.53607477306,3419233747.610256,1050.3742104236367,1351550907.8733888,-6.341447740386468e+25,-2.974945660646659e+25
2015-05-15,0.026678391996257766,0.0,0.5695707737643735,85.35734877324728,3302157050.5496473,13.902920066998622,2104.2495718191744,13.291250953290167,18045.779165792443,75176037.13528936,4460.989535016689,1703130400.2415252,19925.925519955454,171014.73765190743,6931.498055153371,791186639.4531329,28371.024750292807,2940158150.519033,1025.8582891922924,1005412924.946741,-6.38780978305324e+25,-2.996695356188853e+25
2015-05-22,0.02363592070472243,0.0,0.6264179940692525,85.32391789518252,3303702311.2032046,13.910550902042509,2105.4162490317867,13.301133569876729,18037.989581301634,79491478.21378253,4473.2655489191075,1773192166.227873,20094.971378613158,172295.4663478213,6922.458981925055,795781487.422154,28014.745058851397,2697690322.671081,1010.4640199754704,793370134.4170341,-6.442412992378586e+25,-3.022311207220074e+25
2015-05-29,0.023512866161628176,0.0,0.7155261009672637,85.30229746105394,3451530163.3261185,13.922508336944924,2102.4193415537866,13.545032512224939,17991.25988496711,83954025.17426789,4474.7311724237425,1888873511.2741191,20228.73139257641,179712.63705520408,6891.3232660801295,835077416.2064183,27660.52436107357,2614406515.6446934,995.8451814690953,689403759.7438447,-6.501737367668318e+25,-3.05014188564938e+25
2015-06-05,0.026284699542672405,0.0,0.4786935337717594,85.2882632955967,3504055833.8679686,13.941210951835103,2098.3973191995738,13.72963855406065,17940.554804321324,77271371.35245602,4469.4674118064595,1977416908.1231685,20294.176441589236,174827.82583601173,6841.345239829636,805825554.7455618,27351.42809947204,2443542415.672462,983.6275422775818,603883476.6482813,-6.56350747420845e+25,-3.0791199231468214e+25
2015-06-12,0.027597503793231507,0.0,0.3366179496841565,85.27910410138995,3608493636.977635,13.970422946305522,2095.4620836274457,13.817791208534604,17908.022449725275,68243638.79793172,4462.64230098715,2092745900.5619373,20324.837809013632,171725.26896371873,6798.517312347949,786742796.1546737,27058.609499659506,2315253136.903746,975.8200255849088,554047896.9761623,-6.626246951297396e+25,-3.1085527187414716e+25
2015-06-19,0.028855049944060407,0.0,0.2609397278770653,85.27308044022288,3890536799.453129,14.016005242755206,2092.7746537645135,13.913071710356643,17877.320679630066,56145685.08047956,4457.580416099967,2340667385.9802494,20337.620712370463,164966.30540727533,6758.2410235603165,806435819.1404008,26719.590820043322,2302879399.7379174,971.4418265697955,547211819.3860165,-6.6889924790450086e+25,-3.137988352864587e+25
2015-06-26,0.02855293538270485,0.0,0.23654840334852678,85.26907764027338,4060411422.9970427,14.087084971519625,2086.625734458021,13.998492589226794,17818.927497749886,3658402.3241487294,4441.353454723023,2562787382.7955956,20381.664055621477,159001.8830143122,6727.366143202344,732704308.4856601,26370.745129321473,2251280770.132387,972.0982710917341,498411358.0069318,-6.751110127967284e+25,-3.167129431948759e+25
2015-07-03,0.02724447073873136,0.0,0.2585675178669843,85.26638336990844,4036894285.54983,14.197876697812294,2077.490930862387,14.079097171732426,17735.068322103292,-79656700.43805607,4416.557928695651,2528350433.466378,20359.405716763602,156801.6118953193,6691.100069776074,685996804.6995132,25961.820829651333,2154998516.829591,969.2661353162327,473381450.8778554,-6.8121774449479455e+25,-3.1957777717439314e+25
2015-07-10,0.02466858802210648,0.0,0.21539016638352293,85.26454549499437,3815296085.235983,14.370518799600292,2079.8687488775568,14.435851334377197,17713.44838474504,-15043007.255820438,4450.407384152826,2271870443.6104474,20299.697553329082,156786.5935475058,6675.791369687928,686647765.2528449,25531.190527441893,2111707719.199903,971.4827549915788,480453184.6478249,-6.8719077461091315e+25,-3.2237988810432166e+25
2015-07-17,0.024556495407878194,0.0,0.21438310176522402,85.26328185644829,3743453216.789435,14.639490969589811,2082.891354934082,14.313096649074051,17682.614802502176,29474790.69221711,4490.3336769747,2151470694.4717035,20342.62930635233,149514.58851972994,6660.874086694066,684709226.0876389,25225.501173989098,1844402003.640864,975.4658386195301,446578324.5583424,-6.930101509408056e+25,-3.25109915862812e+25
2015-07-24,0.02378245944368644,0.0,0.15534396582787813,85.26242396496258,3747501790.0848036,15.058494313302745,2077.161336787471,14.662263725667113,17571.236260103273,58638458.658209905,4496.024158842814,2090288610.9474115,20322.58586820416,148513.4813190833,6623.040496736186,702832445.2961442,24880.991155364776,1689988437.7901454,973.6379156964649,433860536.1629201,-6.986615166960107e+25,-3.2776112528980438e+25
2015-07-31,0.025957298899730266,0.0,0.12647602752590947,85.26188337769696,3726802425.0334177,15.71116690367623,2070.9352860922822,15.195049611802679,17460.688689847928,78875637.95343193,4489.465670618878,2046134246.3836188,20256.867537511574,155063.45309972123,6593.805775811553,732519232.3329633,24486.290531563198,1646631520.1861672,968.9991074139259,439087104.38659763,-7.0413410689793e+25,-3.303284662410032e+25
2015-08-07,0.026607969461825778,0.0,0.12201055452407328,85.26163404771829,3714965180.6676035,16.72777298276958,2058.1358275517523,16.341740285588713,17304.67325881486,93694858.86482726,4463.048906157263,2025801984.9550712,20124.242387536025,157532.49806185398,6544.045423223665,716972658.2162844,24061.10522443847,1659861956.146627,960.5528859962918,442931233.2761779,-7.0941946210027414e+25,-3.3280797015997493e+25
2015-08-14,0.025250758037699786,0.0,0.1410483131870932,85.2617071241709,3725434066.7461066,18.3111959876209,2041.4652093296454,18.077163586890517,17135.37362513147,110917151.80119342,4425.274574508441,2008838044.8937726,19870.407348953275,162092.91726218173,6459.397739886364,725653084.6393335,23537.379723187354,1783686514.0486505,944.5211475487351,440120602.88267696,-7.145106026523343e+25,-3.3519636270265336e+25
2015-08-21,0.02647361602425516,0.0,0.1873801403923856,85.26219716559824,3921635264.0206013,20.777422070024492,2014.805815694421,20.859596447524442,16898.229272745593,133915426.21667229,4366.480231490219,2095997814.6430495,19485.75417240999,171174.63157956212,6356.536704449523,763887685.7001467,22922.915040267886,2024577791.5084705,925.3054375708643,458622207.78093743,-7.194014986688683e+25,-3.374908150858636e+25
2015-08-28,0.02627539684461118,0.0,0.27024337587781555,85.26328100622737,3898224966.451031,24.618592225083148,1996.9688596922674,22.204470257453988,16749.459208549713,138671253.33371875,4341.630072246507,2048512277.5823188,19110.259506923852,176490.602608771,6287.539070772698,793383455.1561165,22411.384472659527,2172117807.7473783,911.8755683204088,471562650.12107146,-7.240867298893838e+25,-3.396887845179924e+25
2015-09-04,0.024616568817161247,0.0,0.31017220597497097,85.26525303980104,3864351138.49236,27.084820538725236,1980.8020340905284,22.77611110123802,16622.752404405815,144808594.54852092,4319.404381280283,2023295875.7210898,18728.917126857046,176041.84898308635,6226.604979905517,807709835.1489859,22060.17594937829,2151994192.699863,899.9429331998983,504922187.38649786,-7.285612674312375e+25,-3.417879118132899e+25
2015-09-11,0.02607318482304482,0.0,0.3171266344030561,85.26858396152275,3969644075.003028,28.668247996326716,1976.6110134307346,22.338608700059616,16600.96748702604,154456400.25340688,4324.25304836736,2087677599.262705,18534.468428788863,176558.35794916627,6202.579519566418,834856114.1532273,21953.578882736634,2137879740.028778,893.0771139776397,546395628.151746,-7.328203338205293e+25,-3.4378595572877134e+25
2015-09-18,0.026028883602698876,0.0,0.29448717492308063,85.27401468952816,4224817830.610613,29.684860728555634,1975.5966952286035,21.724593381172106,16613.644140762644,174067837.1808938,4329.45066781259,2232213906.5920706,18393.73034601056,172063.6793731461,6195.696646216331,911947496.7415247,21937.605473006824,2076819729.5319405,889.5811941143022,590369792.2425603,-7.36859313299969e+25,-3.4568075088718256e+25
2015-09-25,0.024474845291109416,0.0,0.23772955544366936,85.28270420704453,4120304524.473965,30.33754213624492,1978.1632333766545,20.995529130532198,16673.036791036582,160148074.26092583,4335.915407365867,2168579188.317254,18317.441325216176,167560.53752905887,6207.329496821237,869670673.7420709,21925.806907638533,2020004216.170477,888.820641887105,600514542.3723906,-7.406736944014283e+25,-3.4747018083608437e+25
2015-10-02,0.026008031494221696,0.0,0.2275149831652845,85.29646082578289,4095092454.84641,30.75655640374997,1990.162956427508,19.73795671647247,16805.001295132693,152096808.67594537,4364.766711073785,2128383629.2188377,18328.33823174637,159590.59238636986,6238.826129723895,833710993.1233432,22062.74428990391,2021251946.7714343,892.7065855091821,651014603.476192,-7.442590332385688e+25,-3.4915216082745537e+25
2015-10-09,0.026027358729907232,0.0,0.26179897456669177,85.31810301704918,4012823524.0952315,31.025541514363628,2009.9891631922974,18.23689868757321,17004.355975666564,147091960.9614645,4413.22724712998,2077052532.3362246,18459.690988183458,158462.66197259363,6292.278382413082,792036299.0885186,22311.81713866796,1994367873.6261687,903.1753743593204,626535361.0004325,-7.4761093013681055e+25,-3.507246268542196e+25
2015-10-16,0.024536702503755642,0.0,0.34741658777283635,85.35202181110327,3991408767.7973824,31.198198435475422,2028.8954874651645,16.964775233796562,17188.488528155438,150762759.1556623,4470.4634990508985,2080151607.5834827,18595.0345027875,152012.58839112718,6321.122950071238,759661001.7367002,22532.221441650785,1885573464.754489,913.3536455520284,575457956.3205049,-7.507250147815687e+25,-3.5218552868297125e+25
2015-10-23,0.020789117286612396,0.0,0.3154600803213259,85.4050569863992,4048870386.419405,31.309006647216847,2047.0133405208403,16.07371542004329,17367.870152507614,155412695.40473604,4534.182415334638,2128095954.783314,18790.768757689515,150032.5216754484,6338.761492987365,760691274.3568726,22646.25584891954,1769300105.1356668,924.5614479204605,538405932.831821,-7.535969368874021e+25,-3.53532825476401e+25
2015-10-30,0.01939337879088301,0.0,0.3455336085958922,85.48786188422064,4094078860.49102,31.380104199996516,2059.5531562356205,15.503907530790375,17492.178807993703,159528200.2379509,4580.014368695456,2165863142.747627,18979.280263524717,148547.64361289568,6335.50102892828,763890265.7514503,22659.78552535711,1707788008.3540702,931.4167593675279,485609166.84665215,-7.5622236037389995e+25,-3.547644830612735e+25
2015-11-06,0.01794395835562488,0.0,0.3536395782595396,85.61702918494824,4106512238.077281,31.425705153267955,2068.177696411736,15.01966063124027,17582.874698754837,165698755.60487747,4612.164085601169,2233364782.0956006,19146.650317066036,140362.1895933974,6327.296112579289,776535301.4121327,22677.90595029972,1680406927.4336584,936.202426822151,416573971.0811329,-7.585969598314999e+25,-3.5587847227023204e+25
2015-11-13,0.01827869454736697,0.0,0.4313839301356195,85.81840182509865,4066092065.9298277,31.45493585489672,2070.6427615542875,14.672336845689191,17608.72403103968,183515425.52972436,4625.37470918329,2334064840.7065334,19289.8001576072,135981.94416485936,6313.9757881721525,802103528.7573578,22658.80111345584,1710122065.367455,936.7666118329289,376096449.3637761,-7.607164184369017e+25,-3.568727679641126e+25
2015-11-20,0.02046439755461827,0.0,0.5002822260626281,86.13222971824513,3982808429.5725174,31.473656014645726,2082.673606952494,13.242716348809754,17707.916089742164,211096174.4449414,4663.304322886194,2501133997.7898664,19371.05807781693,130973.14616463636,6339.984856712258,851696554.8615868,22692.912593674177,1681372080.0336244,939.0384482390918,365590753.39388674,-7.625764268241329e+25,-3.5774534850200135e+25
2015-11-27,0.01941661391782385,0.0,0.386092148365732,86.62120125615078,3909870554.926779,31.485627950280126,2093.448391662966,11.367463723418414,17784.56136026575,250245173.90034255,4696.68732485345,2814791752.497284,19350.08360602056,130215.91040531751,6367.262497723797,909800850.3737969,22715.358979401415,1742723473.3166406,938.6865912576077,382649252.99485755,-7.641726825471074e+25,-3.584941954894685e+25
2015-12-04,0.02044689019154516,0.0,0.3480032895228329,87.3829522024596,4325242733.845491,31.493267318621697,2104.9316054551127,8.742385053665252,17856.060593781316,322893617.4332205,4733.369953483483,3534592868.835975,19221.886794208855,132579.2166874108,6393.138387132335,1055379729.3494327,22867.911610614963,1731020635.1374283,934.0859080208436,444158087.76534855,-7.655008899556005e+25,-3.5911729372003026e+25
2015-12-11,0.02335201634550712,0.0,0.3784117397981177,88.5695480138815,4762238177.703024,31.49812513304432,2119.1011706345716,4.905666298287747,17929.856276630497,432517070.0039426,4773.549579373268,4581033367.722181,19036.794247804566,134634.93335534423,6450.15989086944,1279280121.3776226,23147.521635438614,1743935688.6830258,932.4427315723309,536145165.22017574,-7.665567603084107e+25,-3.5961263122858507e+25
2015-12-18,0.023599898951286283,0.0,0.4833819118911358,90.41782710727348,5290829369.267048,31.501197249578176,2154.6497959919843,-2.824131322557549,18137.171974348887,601618260.6837639,4860.9602022647505,6125433384.761596,18812.689200524277,130453.7299840056,6606.806842677208,1597542874.5819564,23764.36124505967,1825805334.5477624,940.2736321118259,679367715.4431051,-7.673360120727788e+25,-3.599781994315794e+25
2015-12-25,0.021853585496385393,0.0,0.6838566445599099,93.2966597930977,5540127886.610408,31.50312307673381,2220.037250292976,-15.251471547727935,18546.728533531274,821933317.2830038,5017.596640411282,8139938406.317217,18553.60656470088,112521.77906422468,6874.424025968304,1987884765.7315845,24783.239309413315,1917961323.4797146,956.2003499457567,877885042.7369987,-7.678343713259294e+25,-3.60211993315618e+25
2016-01-01,0.022671665075545293,0.0,0.8398494940900112,97.78055296172971,5559881767.4625025,31.504313159767598,2268.172226789013,-24.74925576735627,18840.346118618963,967291199.4436738,5128.867766206509,9517372540.38155,18251.414162417874,92579.78648756212,7072.0626757332375,2240161340.1703405,25460.496556852002,1959215709.400342,963.7046590736003,1021153796.9001422,-7.680475722509947e+25,-3.603120116699005e+25
2016-01-08,0.0206967849495708,0.0,0.8464951556916285,93.32034779919188,5354035566.078518,31.505031097656776,2140.0095071938094,-7.021795859779202,17911.343815317414,682945852.5151048,4801.495286372237,6975723240.96151,17871.007170087196,131355.0060672141,6652.951591223638,1769343789.371859,23419.578453628965,1985843320.5525465,920.862191289049,763255350.3866861,-7.679713576502226e+25,-3.602762573272346e+25
2016-01-15,0.020646688220989536,0.0,0.7191167224964976,90.45634749306316,5285113552.557802,31.5054461385649,2055.474464315045,3.9086100586243724,17295.997502559814,506582963.3296318,4580.311068274238,5369122833.837587,17525.5287484737,159539.07370344043,6382.033692419818,1489882232.9697733,21972.315960579675,1993907199.5004234,892.1902106546537,606380045.4183093,-7.676014795394164e+25,-3.601027374425202e+25
2016-01-22,0.022920198368874378,0.0,0.7342730492669349,88.6171277898858,5178673766.582224,31.505666948738664,2006.0407728161908,10.221022260732202,16943.212003663666,383540909.999555,4447.125143689803,4271023310.3851223,17256.224142937113,186055.59929846937,6226.913819240859,1291142483.7108455,21016.517009741554,2014120632.6392093,876.4660666508873,499428073.4699583,-7.669336997332272e+25,-3.5978946376782526e+25
2016-01-29,0.023063949450997157,0.0,0.6950020297869766,87.43574907771294,5126811636.3379755,31.50576329310954,1976.5332306583637,14.110953773989465,16761.530557816044,307938933.84470046,4351.632550345199,3595359637.4072313,17047.089288250627,212395.97408355767,6137.466244754763,1174339334.7162774,20449.52728318747,1959357225.497849,865.3654512512546,431372652.5634279,-7.6596379048726855e+25,-3.593344529531462e+25
2016-02-05,0.026013673138806787,0.0,0.6954590832860306,86.67653695653576,5000028289.271082,31.505779953763952,1954.3988247589114,16.78257167993727,16640.170249530813,250274962.95368567,4270.906227375376,3116476549.7636223,16744.46704505446,222297.75123379775,6059.0907858873425,1094530839.8819714,20037.719082347357,1826344130.1382394,852.5085385761131,390500809.96521956,-7.646875351197361e+25,-3.587357268384602e+25
2016-02-12,0.027450934776702986,0.0,0.7357349272429494,86.18805557725459,4886545792.826647,31.50574566358503,1947.2603680800298,18.13301955244831,16607.199624748173,214828057.22937316,4239.781503608478,2764471906.9699693,16427.72340353024,224636.2081814612,6023.290207242024,1042590966.1059539,19777.92253555321,1805598684.8236632,844.0160902798634,359689442.90076584,-7.6310072869811904e+25,-3.5799131277535437e+25
2016-02-19,0.02766253743752347,0.0,0.9218588688928917,85.87289001054282,4810323241.760759,31.505678837690333,1956.7496463138837,18.02779627044913,16702.284699676544,195817565.03200763,4253.11096366393,2568319540.7111654,16407.04278654397,203759.13674473873,6051.024085383317,982270244.5445969,19812.021617601615,1741992737.9592884,846.4217848253564,333416948.3875288,-7.611991786857125e+25,-3.570992439308208e+25
2016-02-26,0.026077144483599317,0.0,0.7030140544012311,85.66820799462076,4866959856.87772,31.505591246321607,1974.163351516251,17.419833308615242,16860.797296269084,189092695.56773788,4284.583855399114,2504764329.748431,16475.42094244218,191258.04181937187,6099.315284327482,979666096.9853721,19953.67090400813,1773049104.1177783,852.2551074509687,324165502.33582056,-7.58978705650319e+25,-3.5605755961970476e+25
2016-03-04,0.02413377450247683,0.0,0.6234891535137095,85.53322233708535,5026630933.642818,31.50549036207632,1996.9250697327077,16.331807536781497,17064.796988465212,200483586.66317493,4326.1826242389125,2578895539.587906,16602.27640144266,187498.21288990945,6148.6472352469245,1001054576.2722656,20215.426125444188,1831999572.8820653,860.0950906527653,328646588.3018811,-7.564351439546539e+25,-3.5486430562800537e+25
2016-03-11,0.021444655927126983,0.0,0.5954221210832897,85.44105220813894,4980941506.466064,31.50538084984905,2019.1918594826707,15.13657024573618,17281.657884986955,230577868.5055881,4367.540647868788,2734251072.574693,16647.679299872994,184489.92488503,6188.190315549716,1049281402.7828103,20487.0399767539,1875761256.7976904,866.061369834966,349356419.1219682,-7.5356434247876815e+25,-3.5351753455258044e+25
2016-03-18,0.021238457139064915,0.0,0.6092142154463964,85.37335932096501,5115010425.061081,31.505265496785682,2040.969568001104,13.66761895585797,17513.369538606603,282079383.5509547,4410.352335872074,3075715634.624317,16635.88898524295,178753.09149915318,6237.759131597441,1162837652.6994216,20818.150099534196,1900484434.2559447,870.3433796845082,381996302.29354197,-7.503621653376339e+25,-3.520153061371574e+25
2016-03-25,0.01956727473562119,0.0,0.7436137748287783,85.31668869826753,4970724788.355597,31.505145767813477,2061.1284807549914,12.127802790699713,17728.397618212664,325706280.27785456,4453.368425367407,3465992954.4336276,16607.37989439983,177602.32918587458,6297.290298210269,1282890716.1742806,21180.446313314507,1886933464.2811842,873.7403789740404,400697847.6410314,-7.468244926273169e+25,-3.5035568762272557e+25
2016-04-01,0.018572884280655656,0.0,0.8754523915002466,85.25978385851369,4519296722.734171,31.50502209759678,2063.6159073299577,12.82441078729456,17739.87629495416,246488723.0403335,4464.626679109986,2869725886.023163,16500.897890565357,186647.5550163911,6266.131377338531,1083128761.9679272,20998.40587380159,1760326375.8244586,869.5590402113273,342618550.39562166,-7.429472211708852e+25,-3.4853675409731288e+25
2016-04-08,0.01907959659849804,0.0,1.0370395098997203,85.3072098895427,4221240157.9198446,31.5048939771746,2064.368465579297,13.465889623909863,17741.82557621023,195560714.0815858,4462.6857688109285,2484516059.777402,16462.91920535114,197314.40104154605,6259.3052314167635,950296917.8470509,20918.097104913642,1659071692.3772838,868.5114950474735,299080243.434104,-7.387262652887712e+25,-3.465565888575492e+25
2016-04-15,0.021597336248079503,0.0,1.1186320052528416,85.35274748850378,4095169892.315425,31.504759852566412,2068.574299042872,13.728276174629478,17777.810878037068,167740261.47569194,4458.594898617747,2278181582.673811,16554.406595439235,212051.2848017574,6263.795381774287,882958687.6530752,20949.2156040549,1602559795.7212627,871.4214428128143,273608456.4681909,-7.341575575613045e+25,-3.4441328376618353e+25
2016-04-22,0.022721734468368865,0.0,1.2125088580964145,85.40553220772672,4047553842.7132587,31.50461681511346,2070.4494636466584,14.011903994788058,17790.93925299692,149843210.55253544,4437.900157460694,2190362206.4702897,16588.346596633506,242498.14045529827,6252.624517433032,835937403.2185752,20908.788976196098,1583907819.426918,871.9348270055539,256024684.8377233,-7.292370496380408e+25,-3.421049396319434e+25
2016-04-29,0.02167689259257022,0.0,0.9714334683682178,85.47614481480639,4051068987.5779314,31.50446002176404,2068.20059396852,14.45336529425648,17762.595810976385,135107204.15929314,4410.272499918914,2136713793.8695729,16426.647809287053,275731.7327267614,6230.247642393264,820831503.9515375,20758.657044397834,1625582853.3281865,868.009029676815,248771882.38808113,-7.239607130269474e+25,-3.3962966657945447e+25
