,sj_ndvi_ne,sj_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_nw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_precip_mm
2004-09-23,-0.013545312161284073,0.16103013201227565,0.29793445518736195,0.2512952147160388,0.23464129319152663,0.29622740750201926,0.02527693864535114,0.1650682260126348,300.60226344046566,300.72773790581516,296.8309242357815,302.9522002022079,298.66882637740497,80.15052529479892,56.207467248543864,298.34605642288585,299.8330171290516,295.4397675781155,308.84056182483226,292.8874672315419,85.95802517284191,16.950136834485722,34.03350661274118,20.76891421333923,86.54214370899514,74.78392547704895,86.54214370899514,18.30129943287008,2.6997084789926937,28.26803223032475,6.572882082093125,32.981572947061416,24.107430308650457,59.46194262896569,37.996427233947806,59.46194262896569,11.033184433098024,25.6397764356175,-14.64188593275008,53.522146504344825
2004-09-30,-0.08945050050260761,0.1538898075337678,0.2951376391840948,0.24296574141132615,0.2555066585243206,0.29969243015907504,0.02993581441768892,0.16908900650923425,300.60996438564797,300.7382436058712,296.6827252280219,302.95329743553424,298.6855872456796,79.38750579674794,46.55950975059531,298.4422319631904,299.9103540565922,295.6861470679738,308.77567421301706,293.03991604883873,86.62766404350461,17.21080498962744,34.279373254233356,21.046163503252792,69.43015008377917,57.045520180528456,69.43015008377917,18.13893972832441,2.803489981023079,28.295150359308135,6.680230016415749,32.84794102481148,24.098135465250127,63.01246363964313,43.547233183054615,63.01246363964313,10.800733665800465,26.51053219813979,-5.200539896598464,54.602120332337094
2004-10-07,-0.25638515061046974,0.14179676512223074,0.2962566877335663,0.2393588145728528,0.27520138805523664,0.29739120013734605,0.03904467024047338,0.15820257850377167,300.52301490368177,300.64401449039826,296.5644907725916,302.8139512418071,298.68854915316723,79.204463747786,41.856505104973905,298.3817373713066,299.77561195788047,295.83594620582255,308.3335616583057,293.02979395147037,87.6600083614367,17.37052274104191,34.27943371394916,21.17190530449231,64.17246599868707,48.98608034393784,64.17246599868707,18.0104582230213,2.733572076951521,28.151442740092516,6.5062146352438965,32.40234164658649,24.027213847342914,62.02897421236064,43.8025092608332,62.02897421236064,10.395571254575753,26.95109954504168,0.5845898962834122,58.5897455257604
2004-10-14,-0.5383730603379036,0.14638963966297017,0.3043121354029049,0.24636593762707015,0.2887621236234831,0.30299237126885914,0.050893046528291026,0.16085628482158243,300.39408671608567,300.53226730943226,296.4317940468369,302.726655556165,298.638616624523,79.16383784195068,40.64006519997479,298.47307860260685,299.8364746910584,296.07964038679717,308.4462564214691,293.07537306190454,88.45748138388367,17.638595262908684,34.53370094628567,21.411235625529937,64.78640887670572,43.571843238945135,64.78640887670572,17.86852054392852,2.698847057731089,27.979676228956688,6.390377955360153,32.09585156118925,23.880536021582767,62.99879921071066,44.83682067090138,62.99879921071066,10.302535953477628,27.384376684607425,4.312819267259316,68.7206014264154
2004-10-21,-0.18520892992904692,0.1374863974360665,0.30274158060939954,0.2458013664872556,0.28475907190746924,0.2980953784700927,0.05414955183751281,0.14847055183213317,300.2320460242952,300.38101368007204,296.2024647782814,302.49431701277683,298.5861290940114,78.819915020716,39.267726451555006,298.63708693604116,300.0011226314952,296.155615571383,308.796595031365,293.0660623163293,88.11251564837423,17.723987433451036,34.79297145453708,21.651945416994714,61.701277003258134,38.58255425846536,61.701277003258134,17.61882466007413,2.572397857162282,27.7770288871897,6.315326816781551,31.7673525842649,23.72884848273993,63.519715654132845,44.51680105853747,63.519715654132845,10.597354899179367,27.581855228653854,6.643068412449223,68.47764461999475
2004-10-28,0.04278017444471516,0.1401429119838781,0.3109276136650397,0.2544524296985254,0.2769384823146952,0.3080786046623025,0.05328707004428139,0.14935420699630275,299.9771532013166,300.1346665660477,295.9596052298957,302.21087344013273,298.40092639965593,78.85265912184013,42.725275113786914,298.63253226305915,299.9713164041155,296.19361355479725,308.97484086699234,293.10029854581416,88.37508020562353,17.77289100634352,34.88903385959587,21.742103632625675,68.7764617305091,37.70232197273839,68.7764617305091,17.352979423823733,2.4718423432461654,27.47166402787793,6.157529112885154,31.351327134076893,23.541905272533313,69.6232925197121,48.478243859234325,69.6232925197121,10.378940290100392,27.752939398886035,8.390271901991678,79.33086466825374
2004-11-04,0.19360878941461124,0.14718425537208304,0.3222074517323777,0.267733746484057,0.2723967042876945,0.3156929979038456,0.04546039401966761,0.16090729321090663,299.7296958940235,299.8743635154286,295.6473390936076,301.88006789599126,298.1663454039175,78.5221614085354,47.90292729903946,298.65622553796896,299.93711581081203,296.2792263363792,308.47691908509927,293.3052034333325,88.7368321762944,17.867935080293535,34.801096476448684,21.919706726723703,70.24509582429357,39.31563218982711,70.24509582429357,17.00423969219228,2.3914032941354173,27.159805813137723,6.10263150834162,30.864784798755277,23.282425268273855,74.84807386540379,52.43206670576426,74.84807386540379,9.772281125803417,27.991774781483887,9.813056175836142,88.06712233485844
2004-11-11,0.2858388915097976,0.14543953831218742,0.3149225254179058,0.2696314522381928,0.2677594456540998,0.3132789399312857,0.020948418136088894,0.1556275060962043,299.485164433725,299.5998885290045,295.38049524886844,301.5561851698849,297.9158698170179,78.38707203070982,40.85495761589287,298.5006415933122,299.7234419499736,296.37555369329334,307.82374277725006,293.3019909373527,89.87856159135791,17.97439346028996,34.69163556283824,22.120223456141588,64.64643382178915,42.54451593337656,64.64643382178915,16.69216142720199,2.3093189903069122,26.86781607739382,5.962556840828021,30.430654950386,23.118636779446067,76.71293947054008,53.467564129347394,76.71293947054008,8.987740850104576,28.156044584398675,10.725341640864805,94.12988805667
2004-11-18,0.35978020801076127,0.15982745485525127,0.3012584740799345,0.2623529274673791,0.26247888878117337,0.2986494523702004,0.0008881084941535083,0.17366843499688253,299.144779681795,299.2424851332095,295.0615508581798,301.11490156919183,297.5798159888528,78.46478945654287,40.433520494155104,298.6021429667092,299.90362817554313,296.44097366024573,307.8852140966331,293.4702847794691,89.7229106583519,18.050389547681235,34.77882779597003,22.26369604834997,68.21010153229913,49.373188539701594,68.21010153229913,16.310490269526483,2.2092132443576844,26.50031595580893,5.743644482558868,29.862348743778877,22.797894832045188,78.97981613358542,54.41123742975032,78.97981613358542,8.81442853770951,28.508522019707286,11.999098163215173,82.17021717737441
2004-11-25,0.36782233337078196,0.17888018032077765,0.30225014871445555,0.26862716228440703,0.2714890927994584,0.3018118134023612,-0.01771342603312187,0.18193573126535983,298.9157514402993,299.0139669099763,294.6354369701349,300.80843429651935,297.3713985358553,77.50755748785733,33.95546723750221,298.53131312998823,299.8082651319379,296.56625504108314,307.6539829186623,293.6039740147355,90.5872956921178,18.187672063321635,34.66013873527883,22.358776483889784,60.824809872301834,36.906066095073754,60.824809872301834,15.789367036458291,2.179677206053906,26.166842586472185,5.747907891589297,29.486463326333045,22.37621042444485,82.22108969540363,60.871057528211765,82.22108969540363,8.075001349059239,28.909567975524688,13.468506738722464,65.16058968453905
2004-12-02,0.3674594799542774,0.18514121411992784,0.3206064650356104,0.2951488593799707,0.2942456407169658,0.3214831979808474,-0.0277087210460177,0.18754454390508873,298.7760965108277,298.88902439763115,294.4376662569871,300.65591792358475,297.2293197689078,77.18944417262021,28.887524852415787,298.5662903469888,299.82573170835826,296.5921277174786,307.72416685228904,293.7300217906,90.51643098218116,18.218524560415702,34.41191339817017,22.40446032860275,61.91541524311023,26.833679547824545,61.91541524311023,15.441932680193162,2.1919646803679727,25.800878922056064,5.921922718681882,29.128031259609468,21.7694610722276,87.5035548946004,68.13653690899754,87.5035548946004,7.367584925470805,29.489215484911874,15.554749052927006,45.78649994960118
2004-12-09,0.3986728218033022,0.17378616600603278,0.3626650959529907,0.3487941374880509,0.3440062488686562,0.357198064378823,-0.025522625304239974,0.18847160281290837,298.6259548881689,298.7544490938096,294.3722044460744,300.567213611942,297.00552347953055,77.55617693679933,28.058158771218874,298.4706479367327,299.724108204238,296.64003152209216,307.43012263386373,293.9338589199982,91.12041725435208,18.269969914551424,34.224638345035586,22.44988186414735,75.37333607607638,21.583869387563304,75.37333607607638,15.150591846950334,2.2199610631371023,25.466557158016606,5.991869965414411,28.815552564030007,21.29656345384986,99.67505669222133,81.65120935289029,99.67505669222133,5.942506878041669,30.383138107528723,18.546109967261074,22.78189213916833
2004-12-16,0.4352925400887102,0.16124656372079046,0.41252338593939736,0.41024039361618514,0.4073451369201917,0.39712183601868,-0.02318796818980063,0.18541296573361934,298.5610704467155,298.69080691239157,294.51940395893706,300.544906435741,296.95561316584616,78.56729634136387,30.76192675060838,298.5035677525301,299.7919538108225,296.69295269889824,307.45342020651077,294.0164574692077,91.15823577667601,18.332864645817022,34.060979646356074,22.50412578545383,103.88404530731592,20.091106055565724,103.88404530731592,14.948074450925777,2.220687758410052,25.19432597454859,5.9974257765112355,28.48670384933624,20.96316804175929,117.75861614638508,93.27867551443127,117.75861614638508,4.406780876370648,31.060432719587386,20.83125407597107,2.375663356699036
2004-12-23,0.5132359768250012,0.1540982793355951,0.49258658385225906,0.5129873582323723,0.5033180173581387,0.4691283433187783,-0.02119878807814583,0.1828581008465428,298.44107198794063,298.5685454668974,294.51322766656153,300.4648374976645,296.7899294052399,79.11215508729113,33.49864922037386,298.4890588635365,299.8031097228141,296.79944216394443,307.2590436729482,294.13456620363587,91.66914467300235,18.453202971317225,33.90831397691922,22.53803996714391,152.02874174857737,16.753934792303795,152.02874174857737,14.411440569824924,2.2171479975515758,24.70704702342502,6.0768378136558034,27.735920033195285,20.262801407905954,149.45839447067522,115.93837397797341,149.45839447067522,1.7111770315256645,32.270554966683235,25.3443470625528,-43.18225359128732
2005-01-01,0.6419916871212195,0.1496965733388821,0.5980884456448441,0.6528821948199258,0.6192041895754038,0.5716187259357519,-0.01084541335862992,0.1769638231095042,298.2662906147944,298.3792594874133,294.25500842981177,300.2913113877585,296.5956784007283,78.68672946598141,31.794794340343437,298.4839309595571,299.83579293027225,296.83360759714714,307.2484664119343,294.11204168035493,91.86065895208544,18.49188443070763,33.87620233511562,22.558412501424964,200.462467133488,8.510650319519993,200.462467133488,13.328202533469558,2.2457782962512405,23.91322532914598,6.2288166906390305,26.53340832406552,19.055731549475293,189.04673939466784,155.79378693103092,189.04673939466784,-2.285062023978325,34.36997694457071,33.21590540079452,-117.48287627329964
2005-01-08,0.5203785229680875,0.14901617511746112,0.4920183141866015,0.510063100800204,0.5003392602720089,0.4661969593002079,-0.019249953799726143,0.17040711732043823,297.9217636519395,298.02047171046104,293.8201226011133,299.908306820167,296.2625187487291,78.21025903334129,31.287639419862067,298.48743825495364,299.89680411097606,296.80253958627844,307.4198665440485,293.94466045247026,91.77106567323031,18.456645320794582,33.95827117851317,22.56932916189167,130.04457060146473,17.855415478411892,130.04457060146473,13.745784980272816,2.204577384590988,24.226345679486116,5.888000519296586,27.14578945267929,19.71271522103318,147.29358402066512,123.29332644570714,147.29358402066512,1.7759811960460605,32.268878154490594,24.94781116616855,-31.23237176274349
2005-01-15,0.4222440656687354,0.15804933925783582,0.4212771795414768,0.431801135367984,0.4207549922713876,0.39983407825063894,-0.02156783677550126,0.1729914634779775,297.63850236228774,297.72725274933714,293.58938212866093,299.601324177267,295.95608188404293,78.41839092959333,32.278263766795746,298.5488369735671,299.92859849914703,296.78230275856674,307.4877544953763,293.8592718683045,91.4319835307992,18.437607290944662,34.19092878753169,22.492994607747086,85.58888341021495,26.437602243721074,85.58888341021495,14.061349717950787,2.213042054443839,24.38845898305138,5.744927816563612,27.52871721547337,20.093244288364346,120.84256626728907,103.09281106190006,120.84256626728907,4.243651656258124,30.916779205964836,19.839044820012077,33.839615905082844
2005-01-22,0.323710682008425,0.17323906469191655,0.37383514603233436,0.3675570219076112,0.36271159211016213,0.35024324861485134,-0.024332759984986328,0.18345567926427356,297.3576809892503,297.45136066911465,293.3378779384336,299.42936925822806,295.5954886718513,78.548779413753,28.60481538002424,298.7806422827415,300.170632878841,296.7662689830948,307.52595434549926,294.2190741144575,90.27100250877395,18.42327524382807,34.42064797929518,22.41418978465392,58.224760355539914,31.686040178785063,58.224760355539914,14.181603252482153,2.2814347610755075,24.389081554679173,5.673920099944062,27.75862803331314,20.05328482250728,99.79003551697787,84.24200358082884,99.79003551697787,6.116038012463969,30.06389221477322,16.610209719677222,59.27996244715341
2005-01-29,0.23132843818740412,0.17839502006112656,0.3319226857214156,0.3144024164610788,0.3189470889257523,0.3030611637526891,-0.01666225501935948,0.1900175717540067,297.064382700617,297.1494361253451,292.88740787177886,299.2584043674257,295.18904290803874,77.77613983374047,24.17395440273917,298.7482693857574,300.12722696399607,296.780928963302,307.32238362580426,294.41617444938805,90.50234796796522,18.44080446114104,34.43331933505071,22.317209915203563,39.55823630500019,27.996515185366718,39.55823630500019,14.004848467312627,2.423405208311613,24.22264548487501,5.755093081802868,27.881424794142028,19.684874310151322,86.57672452542037,76.88044664780335,86.57672452542037,6.941115384449871,29.446717578641902,14.46369171784325,57.78452179481591
2005-02-05,0.11283736937213007,0.19008783137655016,0.2834904214024557,0.26850773325381483,0.2804176552209035,0.26032967831923487,-0.020933942647521186,0.1997062431816903,296.87233085247885,296.95005166980405,292.5074571795319,299.13457269844093,294.85588677260637,76.84972294299048,17.781573119460738,298.52951695993323,299.8814074796676,296.75918798596445,306.9566882987112,294.51015947544875,91.36973941393916,18.416287081940617,34.31149802581655,22.262717419647757,25.75866095543286,23.53417307925448,25.75866095543286,13.81180431094371,2.5187243927025182,24.150225286029944,5.721813705216257,27.921636352956508,19.694460210080223,85.53558495497049,76.43151650467627,85.53558495497049,7.157796479461121,28.9421164237142,12.791179141894734,67.85205012805832
2005-02-12,-0.0748822397413278,0.20415128505361818,0.2600989791362661,0.24284661699057886,0.26758194266387414,0.24433728594709472,-0.014221930304157028,0.20819560197474443,296.8200267764131,296.90224487427224,292.18502986854446,299.2734072555611,294.6297908322092,75.56444791501649,13.871712468920048,298.19841626008133,299.44009653781137,296.7018219811765,306.2961738830209,294.4400443577793,92.62349868561013,18.346847775544376,33.97091248773832,22.219859870283855,17.1123041683091,17.418609496270484,17.1123041683091,13.628243450665051,2.7235475676304355,24.165961987704293,5.92742043323746,27.987304631635986,19.763996838069108,83.80186569859805,81.7937846760082,83.80186569859805,6.937890560785608,28.517741231382352,11.527244615650497,90.7315155118573
2005-02-19,-0.3451742715072328,0.19697084189462322,0.24569050230954845,0.23118613177010955,0.2557835656915705,0.2315432449935808,-0.002876299040088251,0.1987697242685575,296.90757305559634,296.9967310417952,292.2025838825499,299.36289327841877,294.6658778186669,75.23265133964367,10.724269826103878,298.15083747443117,299.34259075238305,296.7799104867292,306.00925044765387,294.4120742347173,93.20396572547334,18.430631750684622,33.86359547257521,22.340092931897715,11.893936414277675,13.509158973549274,11.893936414277675,13.698957375007307,2.850193262368086,24.353010432337577,6.121538823415267,28.31154190027426,19.907377111082546,88.29914093467859,92.13745918647584,88.29914093467859,7.068894960197003,28.300575631386064,10.817979848048173,117.66931790667292
